མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,209,2,《པེ་》《སྣར་》,pགལ་ཏེ་ཐ་དད་གཅིག་ལྷན་ཅིག་ན། གྲོགས་མེད་པར་ཡང་དེར་འགྱུར་རོ།།
,,210,3,《པེ་》《སྣར་》,mཔ།
,,211,4,《པེ་》《སྣར་》,mགལ་ཏེ་ཐ་དད་ལྷན་ཅིག་ནི།  །གྲོགས་མེད་པར་ཡང་དེ་འགྱུར་རོ།།
,116,212,1,《པེ་》《སྣར་》,དེར།
,,213,2,《པེ་》《སྣར་》,pཆགས།
,,214,3,《པེ་》《སྣར་》,pཔ།
,117,215,1,《པེ་》《སྣར་》,pསློབ་དཔོན་འཕགས་པ་ཀླུ་སྒྲུབ་ཀྱིས་མཛད་པ་དབུ་མའི་འགྲེལ་པ་ག་ལས་འཇིགས་མེད་ལས།
,,216,2,《པེ་》《སྣར་》,pདུ།
,,217,3,《པེ་》《སྣར་》,mསམ།
,,218,4,《པེ་》《སྣར་》,pདག
,118,219,1,《པེ་》《སྣར་》,ཡི།
,,220,2,《པེ་》《སྣར་》,རིག
,119,221,1,《སྣར་》,འཇིགས།
,,222,2,《པེ་》《སྣར་》,ལྟར།
,120,223,1,《པེ་》《སྣར་》,ཀྱིས།
,,224,2,《སྣར་》,པའི།
,,225,3,《པེ་》《སྣར་》,འཇིག
,,226,4,《པེ་》《སྣར་》,འཇིག
,121,227,1,《པེ་》《སྣར་》,སྐྱེད།
,,228,2,《པེ་》《སྣར་》,ན།
,,229,3,《པེ་》《སྣར་》,pདེ།
,,230,4,《པེ་》《སྣར་》,སྐྱེ།
,,231,5,《པེ་》《སྣར་》,བསྐྱེད།
,,232,6,《པེ་》《སྣར་》,བསྐྱེད།
,,233,7,《པེ་》《སྣར་》,ན།
,,234,8,《པེ་》《སྣར་》,དེ།
,122,235,1,《པེ་》《སྣར་》,བརྟག
,,236,2,《པེ་》《སྣར་》,བསྐྱེས།
,,237,3,《པེ་》《སྣར་》,བསྐྱེད།
,,238,4,《པེ་》《སྣར་》,ན།
,,239,5,《པེ་》《སྣར་》,སྐྱེ།
,,240,6,《པེ་》《སྣར་》,བསྐྱེད།
,,241,7,《སྣར་》,པའི།
,,242,8,《སྣར་》,དེའི་དུག
,,243,9,《པེ་》《སྣར་》,ལ།
,,244,10,《པེ་》《སྣར་》,mཡང་།
,,245,11,《སྣར་》,བ།
