མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།,,,,,
,,1228,3,《པེ་》《སྣར་》,pཅན།,,,,,,
,,1229,4,《པེ་》《སྣར་》,pདེ་ལྟར་ན་འབྲེལ་པ་མ་ཡིན་ནོ།།,,,,,,
,,1230,5,《པེ་》《སྣར་》,འདྲན།,,,,,,
,,1231,6,《པེ་》,བུ།,,,,,,
,,1232,7,《པེ་》《སྣར་》,བརྗོད་དེ་བྱེད་པ།;《ཅོ་》,འདོད་དོ། །བྱེད།,,,,,
,1064,1233,1,《པེ་》《སྣར་》,mདེ།,,,,,,
,,1234,2,《པེ་》《སྣར་》,pཅན།,,,,,,
,,1235,3,《པེ་》《སྣར་》,mམ།,,,,,,
,,1236,4,《པེ་》《སྣར་》,mདེ།,,,,,,
,,1237,5,《པེ་》《སྣར་》,mཔར།,,,,,,
,,1238,6,《སྣར་》,mབ།,,,,,,
,,1239,7,《པེ་》《སྣར་》,mན།,,,,,,
,,1240,8,《པེ་》《སྣར་》,pཔའམ།,,,,,,
,1065,1241,1,《པེ་》《སྣར་》,ཡན་ལག,,,,,,
,,1242,2,《པེ་》《སྣར་》,རྗོད།,,,,,,
,,1243,3,《པེ་》《སྣར་》,ཡིན།,,,,,,
,,1244,4,《པེ་》《སྣར་》,པར།,,,,,,
,,1245,5,《པེ་》《སྣར་》,མ་དཔོག །ད།,,,,,,
,,1246,6,《པེ་》《སྣར་》,རིགས།,,,,,,
,1066,1247,1,《པེ་》《སྣར་》,mནི་ད།,,,,,,
,,1248,2,《པེ་》《སྣར་》,pརོ།།,,,,,,
,,1249,3,《པེ་》《སྣར་》,pའདོད་པ་དག་གི།,,,,,,
,,1250,4,《པེ་》《སྣར་》,ན།,,,,,,
,,1251,5,《པེ་》《སྣར་》,འགྲོན།,,,,,,
,,1252,6,《པེ་》《སྣར་》,འགྲོན།,,,,,,
,,1253,7,《པེ་》《སྣར་》,གྱི།,,,,,,
,,1254,8,《པེ་》《སྣར་》,འགྲོན།,,,,,,
,1067,1255,1,《པེ་》《སྣར་》,mབྱ་བ་དང་གནོད་པར།,,,,,,
,,1256,2,《པེ་》《སྣར་》,པར།,,,,,,
,,1257,3,《པེ་》《སྣར་》,འགྲོན།,,,,,,
,,1258,4,《པེ་》《སྣར་》,mགཉིས།,,,,,,
,,1259,5,《པེ་》《སྣར་》,སྤྱིའི།,,,,,,
,,1260,6,《པེ་》《སྣར་》,ལ།,,,,,,
,,1261,7,《པེ་》,མགྲོན།;《སྣར་》,འགྲོན།,,,,,
,,1262,8,《པེ་》《སྣར་》,mབྱ་དང་གནོད།,,,,,,
,,1263,9,《པེ་》《སྣར་》,བའི་འགྲོན།,,,,,,
,,1264,10,《པེ་》《སྣར་》,པ།,,,,,,
,,1265,11,《པེ་》《སྣར་》,སྟོན།,,,,,,
,,1266,12,《པེ་》,མེ་སྟོན།,,,,,,
,,1267,13,《པེ་》《སྣར་》,pདུ།,,,,,,
,,1268,14,《པེ་》《སྣར་》,པ།,,,,,,
,1068,1269,1,《པེ་》《སྣར་》,བ།,,,,,,
,,1270,2,《པེ་》《སྣར་》,བྱེད་དོ་རིག་བྱེད་དང་།,,,,,,
,,1271,3,《པེ་》《སྣར་》,བྱ་བའི།,,,,,,
,1069,1272,1,《པེ་》《སྣར་》,mགི།,,,,,,
,,1273,2,《པེ་》《སྣར་》,པར།,,,,,,
,,1274,3,《པེ་》《སྣར་》,པར།,,,,,,
,,1275,4,《པེ་》《སྣར་》,བར།,,,,,,
,,1276,5,《པེ་》《སྣར་》,ནོ།།,,,,,,
,,1277,6,《པེ་》《སྣར་》,བརླབས།,,,,,,
,,1278,7,《པེ་》《སྣར་》,པ།,,,,,,
,,1279,8,《པེ་》《སྣར་》,རྟོག,,,,,,
,,1280,9,《པེ་》《སྣར་》,pབྱས་པ་ཡིན་པའི་ཕྱིར་རོ། །དེ་ལ་སྐྱེས་བུས།,,,,,,
,,1281,10,《པེ་》《སྣར་》,pཡང་ཇི་ལྟར།,,,,,,
,,1282,11,《པེ་》《སྣར་》,རྟོག,,,,,,
,,1283,12,《པེ་》《སྣར་》,རྟོག,,,,,,
,,1284,13,《པེ་》《སྣར་》,pཔ།,,,,,,
,,1285,14,《པེ་》《སྣར་》,pཉིད།,,,,,,
,1070,1286,1,《པེ་》,མནའི།,,,,,,
,,1287,2,《པེ་》《སྣར་》,mལས།,,,,,,
,,1288,3,《པེ་》《སྣར་》,mན།,,,,,,
,,1289,4,《སྣར་》,རྟོག,,,,,,
,,1290,5,《པེ་》《སྣར་》,པའི།,,,,,,
,1071,1291,1,《པེ་》《སྣར་》,དེ།,,,,,,
,,1292,2,《སྣར་》,བུ།,,,,,,
,,1293,3,《པེ་》《སྣར་》,པ་ཡིན།,,,,,,
,,1294,4,《པེ་》,འདོད།,,,,,,
,,1295,5,《པེ་》,འདོད།,,,,,,
,,1296,6,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,1297,7,《པེ་》,འདོད།,,,,,,
,1072,1298,1,《པེ་》,རྟེན།,,,,,,
,,1299,2,《པེ་》《སྣར་》,mཔའི།,,,,,,
,,1300,3,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1301,4,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,1302,5,《པེ་》《སྣར་》,སྔོན་པ།,,,,,,
,,1303,6,《པེ་》《སྣར་》,དེ།,,,,,,
,,1304,7,《ཅོ་》,mམ།,,,,,,
,,1305,8,《པེ་》《སྣར་》,མིང་།,,,,,,
,1073,1306,1,《པེ་》《སྣར་》,pཔ་དང་།,,,,,,
,,1307,2,《པེ་》《སྣར་》,mད།,,,,,,
,,1308,3,《པེ་》《སྣར་》,པར་དང་།,,,,,,
,,1309,4,《པེ་》《སྣར་》,གི།,,,,,,
,1074,1310,1,《པེ་》《སྣར་》,mདུ།,,,,,,
,,1311,2,《པེ་》《སྣར་》,mལ།,,,,,,
,,1312,3,《པེ་》《སྣར་》,mབྱས།,,,,,,
,,1313,4,《པེ་》《སྣར་》,ལིང་།,,,,,,
,,1314,5,《པེ་》《སྣར་》,གྱི།,,,,,,
,,1315,6,《པེ་》《སྣར་》,གྲགས།,,,,,,
,,1316,7,《པེ་》《སྣར་》,pཀྱི།,,,,,,
,,1317,8,《པེ་》《སྣར་》,pནི།,,,,,,
,,1318,9,《པེ་》《སྣར་》,བརྟན།,,,,,,
,,1319,10,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,1320,11,《པེ་》《སྣར་》,དྲང་།,,,,,,
,,1321,12,《པེ་》《སྣར་》,ཕྱིར།,,,,,,
,,1322,13,《པེ་》《སྣར་》,mངག་གི།,,,,,,
,,1323,14,《པེ་》《སྣར་》,པ།,,,,,,
,1075,1324,1,《ཅོ་》,mབར།,,,,,,
,,1325,2,《པེ་》《སྣར་》,གྲུབ།,,,,,,
,,1326,3,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,1327,4,《པེ་》《སྣར་》,བའི།,,,,,,
,,1328,5,《པེ་》《སྣར་》,གིས་ཁྱད་པར།,,,,,,
,1076,1329,1,《པེ་》《སྣར་》,pནི།,,,,,,
,,1330,2,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,1331,3,《པེ་》《སྣར་》,དྲང་།,,,,,,
,,1332,4,《པེ་》《སྣར་》,བཏགས།,,,,,,
,,1333,5,《པེ་》《སྣར་》,རྟོག,,,,,,
,,1334,6,《པེ་》,pརོ།,,,,,,
,1077,1335,1,《པེ་》《སྣར་》,ནས།,,,,,,
,,1336,2,《པེ་》《སྣར་》,རིམས།,,,,,,
,,1337,3,《པེ་》《སྣར་》,mརོ།,,,,,,
,,1338,4,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,1339,5,《པེ་》《སྣར་》,mདུ།,,,,,,
,,1340,6,《པེ་》《སྣར་》,mཅན།,,,,,,
,,1341,7,《པེ་》《སྣར་》,ན།,,,,,,
,1078,1342,1,《པེ་》《སྣར་》,mབ།,,,,,,
,,1343,2,《སྣར་》,བརྟོགས།,,,,,,
,,1344,3,《པེ་》,mསུ།,,,,,,
,,1345,4,《པེ་》《སྣར་》,རིམ་གྱིས།,,,,,,
,,1346,5,《པེ་》《སྣར་》,གི་བསམ།,,,,,,
,,1347,6,《པེ་》《སྣར་》,བརྗོད།,,,,,,
,,1348,7,《པེ་》《སྣར་》,རིམ་མམ།,,,,,,
,,1349,8,《པེ་》《སྣར་》,པ།,,,,,,
,1079,1350,1,《པེ་》《སྣར་》,mའགའ་ཞིག་ཀྱང་།,,,,,,
,,1351,2,《པེ་》《སྣར་》,pདེ།,,,,,,
,,1352,3,《པེ་》《སྣར་》,གེ།,,,,,,
,,1353,4,《པེ་》《སྣར་》,དྲང་།,,,,,,
,,1354,5,《པེ་》《སྣར་》,ཏོ།།,,,,,,
,1080,1355,1,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,1356,2,《པེ་》《སྣར་》,mཉིད།,,,,,,
,,1357,3,《པེ་》《སྣར་》,དཔྱད།,,,,,,
,,1358,4,《པེ་》《སྣར་》,mགཅིག་ལ།,,,,,,
,,1359,5,《པེ་》《སྣར་》,པར།,,,,,,
,,1360,6,《པེ་》,mཅིག,,,,,,
,1081,1361,1,《པེ་》《སྣར་》,འབྲས་བུས།,,,,,,
,,1362,2,《པེ་》《སྣར་》,ཤེས།,,,,,,
,,1363,3,《པེ་》《སྣར་》,mནི།,,,,,,
,,1364,4,《པེ་》《སྣར་》,mམ།,,,,,,
,,1365,5,《པེ་》《སྣར་》,འབྱུང་།,,,,,,
,,1366,6,《པེ་》《སྣར་》,pདུ།,,,,,,
,,1367,7,《པེ་》《སྣར་》,pནི།,,,,,,
,,1368,8,《པེ་》,བརྟགས།,,,,,,
,,1369,9,《པེ་》《སྣར་》,རྟོག,,,,,,
,,1370,10,《པེ་》《སྣར་》,བྱས་པ།,,,,,,
,1082,1371,1,《པེ་》《སྣར་》,pན།,,,,,,
,,1372,2,《པེ་》《སྣར་》,mའགའ་ཞིག,,,,,,
,,1373,3,《པེ་》《སྣར་》,pཔ།,,,,,,
,,1374,4,《པེ་》,མཉེན།,,,,,,
,,1375,5,《པེ་》《སྣར་》,ན།,,,,,,
,,1376,6,《པེ་》《སྣར་》,པས།,,,,,,
,,1377,7,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1378,8,《པེ་》《སྣར་》,mདག,,,,,,
,,1379,9,《པེ་》《སྣར་》,pཔ།,,,,,,
,,1380,10,《པེ་》《སྣར་》,བུས།,,,,,,
,,1381,11,《པེ་》《སྣར་》,ལ།,,,,,,
,1083,1382,1,《པེ་》《སྣར་》,དྲང་།,,,,,,
,,1383,2,《པེ་》《སྣར་》,mནི།,,,,,,
,,1384,3,《པེ་》《སྣར་》,pཡང་།,,,,,,
,,1385,4,《པེ་》,ཐོག,,,,,,
,,1386,5,《པེ་》《སྣར་》,mམེད་པ།,,,,,,
,,1387,6,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1388,7,《པེ་》《སྣར་》,མི།,,,,,,
,,1389,8,《པེ་》《སྣར་》,པས།,,,,,,
,,1390,9,《པེ་》《སྣར་》,པ།,,,,,,
,1084,1391,1,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,1392,2,《པེ་》《སྣར་》,གི།,,,,,,
,,1393,3,《པེ་》《སྣར་》,mརྣམ་པ།,,,,,,
,,1394,4,《པེ་》《སྣར་》,mལེགས་སོ།,,,,,,
,,1395,5,《པེ་》《སྣར་》,pསྣ་ཚོགས།,,,,,,
,,1396,6,《པེ་》《སྣར་》,པའི།,,,,,,
,,1397,7,《པེ་》《སྣར་》,འགོགས་པར་བྱེད་པར།,,,,,,
,,1398,8,《པེ་》《སྣར་》,བརྗོད།,,,,,,
,,1399,9,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1400,10,《པེ་》《སྣར་》,pནོ།།,,,,,,
,1085,1401,1,《པེ་》《སྣར་》,ཞེ་ན།,,,,,,
,,1402,2,《པེ་》《སྣར་》,བཅད།,,,,,,
,,1403,3,《པེ་》《སྣར་》,ཅན།,,,,,,
,,1404,4,《པེ་》《སྣར་》,པའི།,,,,,,
,,1405,5,《པེ་》《སྣར་》,ཏོ།།,,,,,,
,,1406,6,《པེ་》《སྣར་》,ཅན།,,,,,,
,,1407,7,《པེ་》《སྣར་》,pནོ།།,,,,,,
,1086,1408,1,《པེ་》《སྣར་》,mན།,,,,,,
,,1409,2,《པེ་》《སྣར་》,pཡན་གར་བ་དག་ཐོས་པའི་ཕྱིར་རོ། །རྗོད་པར་བྱེད་པ་ལ་དབང་པོ་སོ་སོར་ངེས་པའི་ནུས་པ་ཅན་ཡོད་ཀྱི་སྒྲ་ཙམ་དག་ལ་ནི་མ་ཡིན་ནོ། །དེ་ལས་ཐ་དད་ཡོད་དོ་ཞེས། །འདི་ལ་ཤིན་ཏུ་ཆེས་དད་བྱ། །ཁོ་བོ་ཅག་གིས་ནི།,,,,,,
,,1410,3,《པེ་》《སྣར་》,mདང་། སྒྲ་ཙམ་གྱི་ཆ་གོ་རིམས་དང་ལྡན་པ་ཅན་གྲུབ་པ།,,,,,,
,,1411,4,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,,1412,5,《པེ་》《སྣར་》,བར།,,,,,,
,,1413,6,《པེ་》,གི།,,,,,,
,,1414,7,《པེ་》,གིས།,,,,,,
,1087,1415,1,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,1416,2,《པེ་》《སྣར་》,པའི།,,,,,,
,,1417,3,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,1418,4,《པེ་》《སྣར་》,དག་ནི་སྐྱེས་བུས།,,,,,,
,,1419,5,《པེ་》《སྣར་》,ཡིག་རྣམས།;《ཅོ་》,ཡི་གེ་རྣམ།,,,,,
,,1420,6,《པེ་》《སྣར་》,བརྟགས།,,,,,,
,,1421,7,《སྣར་》,pདག,,,,,,
,1088,1422,1,《པེ་》《སྣར་》,གྱུར་པ།,,,,,,
,,1423,2,《པེ་》《སྣར་》,pག,,,,,,
,,1424,3,《པེ་》《སྣར་》,mབྱ་བར།,,,,,,
,,1425,4,《པེ་》《སྣར་》,གྱི།,,,,,,
,,1426,5,《པེ་》《སྣར་》,དྲང་།,,,,,,
,,1427,6,《པེ་》《སྣར་》,ངག,,,,,,
,1089,1428,1,《པེ་》《སྣར་》,mགི།,,,,,,
,,1429,2,《པེ་》《སྣར་》,དེའི།,,,,,,
,,1430,3,《པེ་》《སྣར་》,pནོ།,,,,,,
,,1431,4,《པེ་》《སྣར་》,བར།,,,,,,
,,1432,5,《པེ་》《སྣར་》,mདེ།,,,,,,
,,1433,6,《པེ་》,བྱ་བ།;《སྣར་》,ཆོས།,,,,,
,,1434,7,《པེ་》《སྣར་》,pདུ།,,,,,,
,,1435,8,《པེ་》《སྣར་》,ཡོད་དོ།།,,,,,,
,1090,1436,1,《པེ་》《སྣར་》,གི།,,,,,,
,,1437,2,《པེ་》《སྣར་》,mདུ།,,,,,,
,,1438,3,《པེ་》《སྣར་》,mདུ།,,,,,,
,,1439,4,《པེ་》《སྣར་》,pམ།,,,,,,
,,1440,5,《པེ་》《སྣར་》,བར།,,,,,,
,,1441,6,《པེ་》《སྣར་》,རྒྱུའི།,,,,,,
,1091,1442,1,《པེ་》《སྣར་》,པར།,,,,,,
,,1443,2,《པེ་》,རྟོག,,,,,,
,,1444,3,《པེ་》《སྣར་》,mཐག་ཉེ་བ་ཡིན་དུ་ཟིན་…...ཉིད་ཀྱི་ཕྱིར་རོ།།,,,,,,
,,1445,4,《པེ་》,ནོ།།,,,,,,
,,1446,5,《པེ་》《སྣར་》,ཐལ།,,,,,,
,1092,1447,1,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,1448,2,《པེ་》《སྣར་》,pཔ།,,,,,,
,,1449,3,《པེ་》《སྣར་》,ནོ།།,,,,,,
,,1450,4,《པེ་》《སྣར་》,མི།,,,,,,
,,1451,5,《པེ་》《སྣར་》,འབྱུང་།,,,,,,
,,1452,6,《པེ་》,པར།,,,,,,
,,1453,7,《སྣར་》,པ། གྱུར་པ།,,,,,,
,,1454,8,《པེ་》《སྣར་》,པར།,,,,,,
,1093,1455,1,《པེ་》《སྣར་》,pགིས།,,,,,,
,,1456,2,《པེ་》《སྣར་》,ཅིའི།,,,,,,
,,1457,3,《པེ་》《སྣར་》,pཡང་།,,,,,,
,,1458,4,《པེ་》《ཅོ་》,ནོ།།,,,,,,
,1094,1459,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1460,2,《པེ་》《སྣར་》,པའི།,,,,,,
,,1461,3,《པེ་》,mཉིད།,,,,,,
,,1462,4,《པེ་》《སྣར་》,mན།,,,,,,
,,1463,5,《སྣར་》,ལ།,,,,,,
,,1464,6,《སྣར་》,མི།,,,,,,
,,1465,7,《པེ་》《སྣར་》,pདང་།,,,,,,
,,1466,8,《པེ་》《སྣར་》,པ་ཅན་ཞེས།,,,,,,
,1095,1467,1,《པེ་》《སྣར་》,mདེ།,,,,,,
,,1468,2,《པེ་》《སྣར་》,ལྷན་ཅིག,,,,,,
,,1469,3,《པེ་》《སྣར་》,mསྦྱོར་བ།,,,,,,
,,1470,4,《པེ་》《སྣར་》,བརྟན།,,,,,,
,1096,1471,1,《པེ་》《སྣར་》,བུས།,,,,,,
,,1472,2,《པེ་》《སྣར་》,mནི།,,,,,,
,,1473,3,《པེ་》《སྣར་》,འདི།,,,,,,
,,1474,4,《པེ་》《ཅོ་》,བགྲང་།;《སྣར་》,བགྲེང་།,,,,,
,,1475,5,《པེ་》《སྣར་》,ཆད།,,,,,,
,,1476,6,《པེ་》《སྣར་》,ལ།,,,,,,
,,1477,7,《པེ་》《སྣར་》,རྟོགས།,,,,,,
,,1478,8,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,1479,9,《པེ་》《སྣར་》,བར།,,,,,,
,,1480,10,《པེ་》《སྣར་》,དེ།,,,,,,
,,1481,11,《པེ་》《སྣར་》,པས།,,,,,,
,1097,1482,1,《པེ་》《སྣར་》,དྲང་ན། རྟག,,,,,,
,,1483,2,《པེ་》《སྣར་》,ན།,,,,,,
,,1484,3,《པེ་》《སྣར་》,mགཞན།,,,,,,
,,1485,4,《སྣར་》,བསྟན།,,,,,,
,,1486,5,《པེ་》《སྣར་》,མེས།,,,,,,
,,1487,6,《པེ་》《སྣར་》,ཞིང་།,,,,,,
,,1488,7,《པེ་》《སྣར་》,mདོན།,,,,,,
,,1489,8,《པེ་》,དེ།,,,,,,
,1098,1490,1,《པེ་》《སྣར་》,ལས།,,,,,,
,,1491,2,《པེ་》《སྣར་》,mདེ་མེ།,,,,,,
,1099,1492,1,《པེ་》《སྣར་》,གགས།,,,,,,
,,1493,2,《པེ་》,གྱི།,,,,,,
,,1494,3,《ཅོ་》,འཇིགས།,,,,,,
,,1495,4,《ཅོ་》,གསད།,,,,,,
,,1496,5,《པེ་》《སྣར་》,སྲིད།,,,,,,
,1100,1497,1,《སྣར་》,གསད།,,,,,,
,,1498,2,《པེ་》《སྣར་》,mལ།,,,,,,
,,1499,3,《པེ་》《སྣར་》,ན།,,,,,,
,,1500,4,《པེ་》《སྣར་》,pདང་།,,,,,,
,,1501,5,《ཅོ་》,བ།,,,,,,
,,1502,6,《ཅོ་》,པ།,,,,,,
,1101,1503,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,1504,2,《པེ་》,mཅན་ཉིད།,,,,,,
,,1505,3,《པེ་》《སྣར་》,mབ།,,,,,,
,,1506,4,《པེ་》,ཡིན་པ་མ་ཡིན།;《སྣར་》,ཡིན་པ་མ་ཡོད།,,,,,
,,1507,5,《པེ་》《སྣར་》,ཡི།,,,,,,
,1102,1508,1,《པེ་》《སྣར་》,འགྲང་།,,,,,,
,,1509,2,《པེ་》《སྣར་》,pཡིན་པ།,,,,,,
,,1510,3,《པེ་》《སྣར་》,འདོད།,,,,,,
,,1511,4,《པེ་》《སྣར་》,དད།,,,,,,
,,1512,5,《པེ་》《སྣར་》,ཏེ།,,,,,,
,1103,1513,1,《པེ་》《སྣར་》,mཡིན།,,,,,,
,,1514,2,《པེ་》《སྣར་》,རྟོགས།,,,,,,
,,1515,3,《པེ་》《སྣར་》,དོན།,,,,,,
,,1516,4,《པེ་》《སྣར་》,pཇི་ལྟར་ན།,,,,,,
,,1517,5,《པེ་》《སྣར་》,mནི།,,,,,,
,,1518,6,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,1519,7,《པེ་》《སྣར་》,དག,,,,,,
,1104,1520,1,《པེ་》《སྣར་》,pདེ།,,,,,,
,,1521,2,《པེ་》《སྣར་》,mམ།,,,,,,
,,1522,3,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,1523,4,《པེ་》《སྣར་》,pཔ།,,,,,,
,,1524,5,《པེ་》,སྐྱེས་པ།,,,,,,
,1105,1525,1,《པེ་》《སྣར་》,mདེ།,,,,,,
,,1526,2,《སྣར་》,ན།,,,,,,
,,1527,3,《སྣར་》,pནི།,,,,,,
,,1528,4,《པེ་》《སྣར་》,ནོ།།,,,,,,
,,1529,5,《པེ་》《སྣར་》,mཡིན་པ་ཉིད་གཞན་ཉིད།,,,,,,
,1106,1530,1,《པེ་》《སྣར་》,ཅན་གྱི།,,,,,,
,,1531,2,《པེ་》《སྣར་》,ལུས།,,,,,,
,,1532,3,《སྣར་》,རྟོག,,,,,,
,,1533,4,《ཅོ་》,pདག,,,,,,
,,1534,5,《པེ་》《སྣར་》,pནི།,,,,,,
,,1535,6,《པེ་》,ནི།,,,,,,
,,1536,7,《པེ་》《སྣར་》,mདེ།,,,,,,
,,1537,8,《པེ་》《སྣར་》,དག་བཞིན།,,,,,,
,,1538,9,《པེ་》《སྣར་》,བར།,,,,,,
,1107,1539,1,《པེ་》《སྣར་》,པར།,,,,,,
,,1540,2,《པེ་》《སྣར་》,pཀྱང་།,,,,,,
,,1541,3,《པེ་》,ཞིག,,,,,,
,,1542,4,《སྣར་》,pནི།,,,,,,
,1108,1543,1,《པེ་》《སྣར་》,ཡིན།,,,,,,
,,1544,2,《སྣར་》,མ་བྱུང་བ།;《ཅོ་》,མེ་བྱུང་།,,,,,
,,1545,3,《པེ་》,སྐྱོང་།;《ཅོ་》,སྟོན།,,,,,
,,1546,4,《པེ་》《སྣར་》,mཔའི་ཕྱིར་ཡོད།,,,,,,
,,1547,5,《པེ་》《སྣར་》,འབྱུང་།,,,,,,
,,1548,6,《པེ་》《སྣར་》,mམ།,,,,,,
,,1549,7,《སྣར་》,mནི།,,,,,,
,,1550,8,《པེ་》,ནང་།,,,,,,
,1109,1551,1,《པེ་》《སྣར་》,mདེས་ན།,,,,,,
,,1552,2,《པེ་》《སྣར་》,pམ།,,,,,,
,,1553,3,《པེ་》《སྣར་》,གི།,,,,,,
,,1554,4,《པེ་》《སྣར་》,སྐྱེས་པ།,,,,,,
,,1555,5,《པེ་》《སྣར་》,mཚོགས་པ་ནུས་པ་སྣ།,,,,,,
,,1556,6,《པེ་》《སྣར་》,mརོ།,,,,,,
,,1557,7,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,1558,8,《པེ་》《སྣར་》,mའགའ་ཞིག་གི་ཤེས་པ།,,,,,,
,1110,1559,1,《སྣར་》,mགིས་ཤེས།,,,,,,
,,1560,2,《སྣར་》,དེའི།,,,,,,
,,1561,3,《པེ་》《སྣར་》,mསྔར།,,,,,,
,1111,1562,1,《པེ་》《སྣར་》,སྤོབས།,,,,,,
,,1563,2,《པེ་》《སྣར་》,pགི།,,,,,,
,,1564,3,《སྣར་》,mནོ།,,,,,,
,,1565,4,《པེ་》《སྣར་》,ནི།,,,,,,
,,1566,5,《པེ་》《སྣར་》,འགའི།,,,,,,
,1112,1567,1,《པེ་》《སྣར་》,mདེ་འདྲ་བ།,,,,,,
,,1568,2,《ཅོ་》,པར་བྱ་བ།,,,,,,
,,1569,3,《པེ་》《སྣར་》,དག,,,,,,
,,1570,4,《པེ་》《སྣར་》,བར།,,,,,,
,,1571,5,《པེ་》《སྣར་》,ལ།,,,,,,
,1113,1572,1,《པེ་》《སྣར་》,mགྱི།,,,,,,
,,1573,2,《པེ་》《སྣར་》,དང་།,,,,,,
,1114,1574,1,《པེ་》《སྣར་》,mབ།,,,,,,
,,1575,2,《པེ་》《སྣར་》,ཚིག,,,,,,
,1115,1576,1,《པེ་》《སྣར་》,mན།,,,,,,
,,1577,2,《པེ་》《སྣར་》,mམ།,,,,,,
,,1578,3,《པེ་》《སྣར་》,སྤངས་པར།,,,,,,
,1116,1579,1,《པེ་》《སྣར་》,mཞེས་གསུངས་སོ།།,,,,,,
,,1580,2,《པེ་》《སྣར་》,པ།,,,,,,
,,1581,3,《པེ་》《སྣར་》,pལ།,,,,,,
,1117,1582,1,《པེ་》,མི།,,,,,,
,,1583,2,《པེ་》《སྣར་》,བཅད།,,,,,,
,,1584,3,《སྣར་》,གཅད།,,,,,,
,,1585,4,《པེ་》《སྣར་》,བདག,,,,,,
,1118,1586,1,《པེ་》《སྣར་》,pཔའི།,,,,,,
,,1587,2,《པེ་》《སྣར་》,mཔ།,,,,,,
,,1588,3,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,1589,4,《པེ་》《སྣར་》,བ།,,,,,,
,,1590,5,《པེ་》《སྣར་》,པའི།,,,,,,
,1119,1591,1,《པེ་》《སྣར་》,mཀྱི།,,,,,,
,,1592,2,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,1593,3,《པེ་》《སྣར་》,བསླུ།,,,,,,
,,1594,4,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,1595,5,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,1596,6,《པེ་》《སྣར་》,ལས།,,,,,,
,1120,1597,1,《པེ་》《སྣར་》,བརྡའ།,,,,,,
,,1598,2,《པེ་》《སྣར་》,pམི།,,,,,,
,,1599,3,《པེ་》《སྣར་》,ལ།,,,,,,
,,1600,4,《པེ་》《སྣར་》,རྟགས།,,,,,,
,1121,1601,1,《པེ་》《སྣར་》,གར།,,,,,,
,,1602,2,《པེ་》《སྣར་》,སྤོང་།,,,,,,
,,1603,3,《པེ་》,གཞལ།,,,,,,
,,1604,4,《པེ་》《སྣར་》,སྐལ་བ།,,,,,,
,,1605,5,《པེ་》,པ།,,,,,,
,1122,1606,1,《པེ་》《སྣར་》,mནི།,,,,,,
,,1607,2,《པེ་》《སྣར་》,བར།,,,,,,
,,1608,3,《པེ་》,དེ་བས།,,,,,,
,,1609,4,《པེ་》《སྣར་》,བརྡའ་བྱེད་པའི་བྱེད།,,,,,,
,1123,1610,1,《པེ་》,mལས།,,,,,,
,,1611,2,《པེ་》《སྣར་》,བསལ།,,,,,,
,,1612,3,《པེ་》《སྣར་》,བསལ།,,,,,,
,,1613,4,《པེ་》《སྣར་》,རྗོད།,,,,,,
,,1614,5,《པེ་》《སྣར་》,pཇི་ལྟར་ན་དེ་ལས་སྒྲ་ཐོས་པ་ཡིན་ནོ་ཞེ་ན།,,,,,,
,1124,1615,1,《པེ་》《སྣར་》,pཔ།,,,,,,
,,1616,2,《པེ་》《སྣར་》,mདང་།,,,,,,
,,1617,3,《པེ་》,mཅན།,,,,,,
,1125,1618,1,《པེ་》《སྣར་》,པར།,,,,,,
,,1619,2,《སྣར་》,mནི།,,,,,,
,,1620,3,《པེ་》《སྣར་》,རྟོགས།,,,,,,
,,1621,4,《པེ་》,བར།,,,,,,
,,1622,5,《པེ་》《སྣར་》,mཡུལ།,,,,,,
,1126,1623,1,《པེ་》《སྣར་》,བུ།,,,,,,
,,1624,2,《སྣར་》,བུ།,,,,,,
