མཚན་བྱང།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,2838,8,《པེ་》《སྣར་》,གྲགས།,,,,,,
,,2839,9,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,2840,10,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,362,2841,1,《པེ་》《སྣར་》,།།,,,,,,
,,2842,2,《པེ་》《སྣར་》,གྱི།,,,,,,
,,2843,3,《པེ་》《སྣར་》,པར་དཀྲུག,,,,,,
,,2844,4,《པེ་》《སྣར་》,དཀྲུག,,,,,,
,,2845,5,《པེ་》《སྣར་》,པས་བྱས།,,,,,,
,,2846,6,《པེ་》《སྣར་》,mརང་།,,,,,,
,,2847,7,《པེ་》《སྣར་》,mདག་ལས། དེ་བཞིན་གཤེགས་པ་ལ་སྐུར་པ།,,,,,,
,363,2848,1,《པེ་》《སྣར་》,གྱི།,,,,,,
,,2849,2,《པེ་》《སྣར་》,mདག,,,,,,
,,2850,3,《པེ་》《སྣར་》,བྲལ།,,,,,,
,,2851,4,《པེ་》《སྣར་》,བྲལ།,,,,,,
,,2852,5,《པེ་》《སྣར་》,གྱུར་པ།,,,,,,
,,2853,6,《པེ་》《སྣར་》,པར།,,,,,,
,,2854,7,《པེ་》《སྣར་》,པར།,,,,,,
,,2855,8,《པེ་》《སྣར་》,མ།,,,,,,
,,2856,9,《པེ་》《སྣར་》,ལྐུག,,,,,,
,,2857,10,《པེ་》《སྣར་》,།།,,,,,,
,,2858,11,《པེ་》《སྣར་》,འདུས།,,,,,,
,,2859,12,《པེ་》,རྗོད།,,,,,,
,,2860,13,《པེ་》《སྣར་》,pམི།,,,,,,
,,2861,14,《པེ་》《སྣར་》,pདང་།,,,,,,
,364,2862,1,《པེ་》《སྣར་》,སྙོམས།,,,,,,
,,2863,2,《པེ་》《སྣར་》,སྙེན།,,,,,,
,,2864,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,2865,4,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,2866,5,《པེ་》《སྣར་》,རང་བ།,,,,,,
,365,2867,1,《པེ་》《སྣར་》,pབ་དང་།,,,,,,
,,2868,2,《པེ་》《སྣར་》,pབ་དང་།,,,,,,
,,2869,3,《པེ་》《སྣར་》,mའདི།,,,,,,
,,2870,4,《པེ་》《སྣར་》,སྤོང་།,,,,,,
,,2871,5,《པེ་》《སྣར་》,pདེ།,,,,,,
,366,2872,1,《པེ་》《སྣར་》,པས།,,,,,,
,,2873,2,《པེ་》《སྣར་》,mནི།,,,,,,
,,2874,3,《པེ་》《སྣར་》,པས།,,,,,,
,,2875,4,《པེ་》《སྣར་》,ནི།,,,,,,
,,2876,5,《པེ་》《སྣར་》,པས།,,,,,,
,,2877,6,《པེ་》《སྣར་》,ནི།,,,,,,
,,2878,7,《པེ་》《སྣར་》,ལ།,,,,,,
,,2879,8,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,,
,,2880,9,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,,
,,2881,10,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,,
,,2882,11,《པེ་》《སྣར་》,mགང་དག་བལྟ་ན་སྡུག་པར་……..སྨོད་པར་འགྱུར།,,,,,,
,,2883,12,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,,
,,2884,13,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,,
,,2885,14,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,,
,367,2886,1,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,,
,,2887,2,《པེ་》《སྣར་》,སྙོམས།,,,,,,
,,2888,3,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,,
,,2889,4,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,,
,,2890,5,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,,
,,2891,5,《པེ་》《སྣར་》,mགང་དང་།,,,,,,
,,2892,6,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,,
,,2893,7,《པེ་》《སྣར་》,སྒྲིབ།,,,,,,
,,2894,8,《པེ་》《སྣར་》,བྱིན།,,,,,,
,,2895,9,《པེ་》《སྣར་》,བསྐྱེད་པར་བྱའོ།,,,,,,
,,2896,10,《པེ་》《སྣར་》,བསྲུང་།,,,,,,
,368,2897,1,《པེ་》《སྣར་》,བསྒོམ།,,,,,,
,,2898,2,《པེ་》《སྣར་》,བརྩོམ།,,,,,,
,,2899,3,《པེ་》《སྣར་》,mཀྱང་།,,,,,,
,,2900,4,《པེ་》《སྣར་》,བསྐྱེད་ཅིང་དེ།,,,,,,
,,2901,5,《པེ་》《སྣར་》,པོ།,,,,,,
,,2902,6,《པེ་》《སྣར་》,རྟོགས།,,,,,,
,369,2903,1,《པེ་》《སྣར་》,པའི།,,,,,,
,,2904,2,《སྣར་》,བསྐྱེད།,,,,,,
,,2905,3,《པེ་》,དོ།།,,,,,,
,,2906,4,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,2907,5,《པེ་》《སྣར་》,དག,,,,,,
,,2908,6,《པེ་》《སྣར་》,པར།,,,,,,
,,2909,7,《པེ་》《སྣར་》,mགང་།,,,,,,
,,2910,8,《པེ་》《སྣར་》,།།,,,,,,
,370,2911,1,《པེ་》《སྣར་》,མའི།,,,,,,
,,2912,2,《པེ་》《སྣར་》,གྱི།,,,,,,
,,2913,3,《པེ་》《སྣར་》,ཞེས།,,,,,,
,,2914,4,《པེ་》《སྣར་》,བརྟག,,,,,,
,,2915,5,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2916,6,《པེ་》《སྣར་》,པའི།,,,,,,
,,2917,7,《པེ་》《སྣར་》,mཔ།,,,,,,
,,2918,8,《པེ་》《སྣར་》,གྱི།,,,,,,
,371,2919,1,《པེ་》《སྣར་》,བསྟེན།,,,,,,
,,2920,2,《སྣར་》,པ་བཟླ།,,,,,,
,,2921,3,《པེ་》《སྣར་》,གཞོན།,,,,,,
,,2922,4,《པེ་》《སྣར་》,ཞིང་།,,,,,,
,,2923,5,《པེ་》《སྣར་》,mརྣམས།,,,,,,
,,2924,6,《པེ་》《སྣར་》,བུའི།,,,,,,
,,2925,7,《པེ་》《སྣར་》,དེ།,,,,,,
,,2926,8,《སྣར་》,ཁྱེར།,,,,,,
,,2927,9,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,372,2928,1,《པེ་》《སྣར་》,ཚིག,,,,,,
,,2929,2,《པེ་》《སྣར་》,mཡུལ་གྱི་དུག་གིས་མི་ཚུགས་སོ།།,,,,,,
,,2930,3,《པེ་》《སྣར་》,ཅན་གྱི།,,,,,,
,,2931,4,《པེ་》《སྣར་》,བཏང་།,,,,,,
,,2932,5,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,2933,6,《པེ་》《སྣར་》,སྐམས།,,,,,,
,,2934,7,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,373,2935,1,《པེ་》《སྣར་》,pགསེར་བསྒྱུར་གྱི་རྩིར།,,,,,,
,,2936,2,《པེ་》《སྣར་》,mདང་།,,,,,,
,,2937,3,《པེ་》《སྣར་》,བྱ་སྟེ།,,,,,,
,,2938,4,《པེ་》《སྣར་》,པའི།,,,,,,
,,2939,5,《པེ་》《སྣར་》,pདུ།,,,,,,
,,2940,6,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,2941,7,《པེ་》《སྣར་》,mནི།,,,,,,
,374,2942,1,《པེ་》《སྣར་》,mགཤེགས་པའི།,,,,,,
,,2943,2,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,2944,3,《པེ་》《སྣར་》,mནི།,,,,,,
,375,2945,1,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,2946,2,《པེ་》《སྣར་》,དཔའ།,,,,,,
,,2947,3,《པེ་》《སྣར་》,mདང་སློབ་པ།,,,,,,
,,2948,4,《པེ་》《སྣར་》,ཡིད་ལ།,,,,,,
,,2949,5,《པེ་》《སྣར་》,pལ།,,,,,,
,,2950,6,《པེ་》《སྣར་》,mནི།,,,,,,
,,2951,7,《པེ་》,སྐུར།,,,,,,
,,2952,8,《པེ་》《སྣར་》,དཔའི།,,,,,,
,376,2953,1,《པེ་》《སྣར་》,དམ་པའི།,,,,,,
,,2954,2,《སྣར་》,pབ།,,,,,,
,,2955,3,《པེ་》《སྣར་》,གི།,,,,,,
,,2956,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2957,5,《པེ་》《སྣར་》,གི།,,,,,,
,,2958,6,《པེ་》《སྣར་》,སྙེན།,,,,,,
,,2959,7,《པེ་》《སྣར་》,གི།,,,,,,
,,2960,8,《པེ་》《སྣར་》,འཛངས།,,,,,,
,,2961,9,《པེ་》《སྣར་》,འབུལ།,,,,,,
,,2962,10,《པེ་》《སྣར་》,འབུལ།,,,,,,
,,2963,11,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,2964,12,《པེ་》《སྣར་》,བརྟན།,,,,,,
,377,2965,1,《པེ་》《སྣར་》,བླངས།,,,,,,
,,2966,2,《པེ་》《སྣར་》,ལོ།,,,,,,
,,2967,3,《པེ་》《སྣར་》,འགྱུར་བའི།,,,,,,
,,2968,4,《པེ་》《སྣར་》,འཛེགས།,,,,,,
,,2969,5,《སྣར་》,འགྱུར་བའི།,,,,,,
,,2970,6,《པེ་》《སྣར་》,བ།,,,,,,
,,2971,7,《པེ་》《སྣར་》,འགྱུར་བའི།,,,,,,
,,2972,8,《པེ་》《སྣར་》,འགྱུར་བའི།,,,,,,
,,2973,9,《པེ་》《སྣར་》,འགྱུར་བའི།,,,,,,
,,2974,10,《པེ་》《སྣར་》,འགྱུར་བའི།,,,,,,
,,2975,11,《པེ་》《སྣར་》,འགྱུར་བའི།,,,,,,
,,2976,12,《པེ་》《སྣར་》,བྱ།,,,,,,
,,2977,13,《སྣར་》,འགྱུར་བ།,,,,,,
,378,2978,1,《པེ་》《སྣར་》,སྤང་བ།,,,,,,
,,2979,2,《པེ་》《སྣར་》,མེད།,,,,,,
,,2980,3,《པེ་》《སྣར་》,ནི།,,,,,,
,379,2981,1,《པེ་》《སྣར་》,རང་།,,,,,,
,,2982,2,《པེ་》《སྣར་》,ཁོར།,,,,,,
,,2983,3,《པེ་》《སྣར་》,འཁྱེར།,,,,,,
,,2984,4,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,2985,5,《པེ་》《སྣར་》,pཔོ།,,,,,,
,,2986,6,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,2987,7,《པེ་》《སྣར་》,དེ། ཤཱ་ར་དྭཱ།,,,,,,
,,2988,8,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,380,2989,1,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,2990,2,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,2991,3,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,2992,4,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,2993,5,《པེ་》《སྣར་》,དཔའི།,,,,,,
,,2994,6,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,2995,7,《པེ་》《སྣར་》,ཤཱ་ར་དྭཱ།,,,,,,
,,2996,8,《པེ་》《སྣར་》,འབྱུང་།,,,,,,
,,2997,9,《པེ་》《སྣར་》,mཐམས་ཅད།,,,,,,
,,2998,10,《པེ་》《སྣར་》,pགང་།,,,,,,
,,2999,11,《པེ་》《སྣར་》,གཅིག,,,,,,
,,3000,12,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,381,3001,1,《པེ་》《སྣར་》,བསྡུ་བར།,,,,,,
,,3002,2,《པེ་》《སྣར་》,mའདི།,,,,,,
,,3003,3,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,3004,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,3005,5,《པེ་》《སྣར་》,འགྲོན།,,,,,,
,,3006,6,《པེ་》《སྣར་》,འཚང་།,,,,,,
,382,3007,1,《པེ་》《སྣར་》,པའི།,,,,,,
,,3008,2,《པེ་》《སྣར་》,བཟུང་བ་གསུངས་པར།,,,,,,
,,3009,3,《པེ་》《སྣར་》,ལོ།,,,,,,
,,3010,4,《པེ་》《སྣར་》,ཛམ་མྦུའི།,,,,,,
,,3011,5,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,383,3012,1,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,3013,2,《པེ་》《སྣར་》,རིགས།,,,,,,
,,3014,3,《པེ་》《སྣར་》,mནི།,,,,,,
,,3015,4,《པེ་》《སྣར་》,mགྱི།,,,,,,
,384,3016,1,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,3017,2,《སྣར་》,ཁོ་ན།,,,,,,
,,3018,3,《པེ་》《སྣར་》,pན།,,,,,,
,,3019,4,《པེ་》《སྣར་》,mདག,,,,,,
,385,3020,1,《པེ་》《སྣར་》,mདུ།,,,,,,
,,3021,2,《པེ་》《སྣར་》,དེ།,,,,,,
,,3022,3,《པེ་》《སྣར་》,གྱི།,,,,,,
,,3023,4,《པེ་》《སྣར་》,བར།,,,,,,
,,3024,5,《པེ་》《སྣར་》,དཔལ།,,,,,,
,,3025,6,《པེ་》《སྣར་》,བྱེད།,,,,,,
,,3026,7,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,3027,8,《པེ་》《སྣར་》,ནི།,,,,,,
,,3028,9,《པེ་》《སྣར་》,སོ།,,,,,,
,,3029,10,《པེ་》《སྣར་》,བར།,,,,,,
,,3030,11,《པེ་》《སྣར་》,གི།,,,,,,
,,3031,12,《པེ་》《སྣར་》,པས།,,,,,,
,,3032,13,《པེ་》《སྣར་》,སོ།,,,,,,
,,3033,14,《པེ་》《སྣར་》,pཚུལ་ཁྲིམས་ཀྱིས་ནི།,,,,,,
,,3034,15,《པེ་》《སྣར་》,mལྡན་པ་འགའ་ཙམ་ཡང་ཚུལ་ཁྲིམས་དང་།,,,,,,
,386,3035,1,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,3036,2,《པེ་》《སྣར་》,པོ།,,,,,,
,,3037,3,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,3038,4,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,3039,5,《པེ་》《སྣར་》,རྟོག,,,,,,
,,3040,6,《པེ་》《སྣར་》,།།,,,,,,
,387,3041,1,《པེ་》《སྣར་》,ཟློག་པ་དང་།,,,,,,
,,3042,2,《པེ་》《སྣར་》,ལྟུང་།,,,,,,
,,3043,3,《པེ་》《སྣར་》,པས།,,,,,,
,,3044,4,《པེ་》《སྣར་》,འབྱེད་པར།,,,,,,
,,3045,5,《པེ་》《སྣར་》,སྐྱེད།,,,,,,
,,3046,6,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,3047,7,《པེ་》《སྣར་》,ནི།,,,,,,
,,3048,8,《པེ་》《སྣར་》,ཏེ།,,,,,,
,388,3049,1,《པེ་》《སྣར་》,ཆེ།,,,,,,
,,3050,2,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,3051,3,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,3052,4,《པེ་》,mཡང་།,,,,,,
,,3053,5,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,3054,6,《པེ་》《སྣར་》,དེ།,,,,,,
,,3055,7,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,389,3056,1,《པེ་》《སྣར་》,mམ།,,,,,,
,,3057,2,《པེ་》《སྣར་》,ལས།,,,,,,
,,3058,3,《པེ་》《སྣར་》,གཉིས།,,,,,,
,,3059,4,《པེ་》《སྣར་》,པས།,,,,,,
,,3060,5,《པེ་》《སྣར་》,པའི།,,,,,,
,,3061,6,《པེ་》《སྣར་》,mདེ།,,,,,,
,,3062,7,《པེ་》《སྣར་》,mཔ།,,,,,,
,,3063,8,《པེ་》,ཅིག,,,,,,
,390,3064,1,《པེ་》,ཅིག,,,,,,
,,3065,2,《པེ་》《སྣར་》,དག་ལ།,,,,,,
,,3066,3,《པེ་》《སྣར་》,དཔའ།,,,,,,
,,3067,4,《པེ་》《སྣར་》,བཏང་།,,,,,,
,,3068,5,《པེ་》《སྣར་》,སླའི།,,,,,,
,,3069,6,《སྣར་》,དེ།,,,,,,
,,3070,7,《པེ་》《སྣར་》,ལས།,,,,,,
,,3071,8,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,3072,9,《པེ་》《སྣར་》,སླའི།,,,,,,
,,3073,10,《པེ་》《སྣར་》,དཔའ།,,,,,,
,,3074,11,《པེ་》《སྣར་》,mསྟོང་ངམ་བསྐལ་པ།,,,,,,
,391,3075,1,《པེ་》《སྣར་》,སླའི།,,,,,,
,,3076,2,《པེ་》《སྣར་》,སླའི།,,,,,,
,,3077,3,《པེ་》《སྣར་》,དཔའ།,,,,,,
,,3078,4,《པེ་》《སྣར་》,པར།,,,,,,
,,3079,5,《པེ་》《སྣར་》,སླའི།,,,,,,
,,3080,6,《པེ་》《སྣར་》,སླའི།,,,,,,
,,3081,7,《པེ་》《སྣར་》,mཏོ།,,,,,,
,,3082,8,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,3083,9,《པེ་》《སྣར་》,mདག,,,,,,
,392,3084,1,《པེ་》《སྣར་》,mཏོ།,,,,,,
,,3085,2,《པེ་》《སྣར་》,།།,,,,,,
,,3086,3,《པེ་》《སྣར་》,རྗེད།,,,,,,
,,3087,4,《པེ་》《སྣར་》,བརྗོད།,,,,,,
,393,3088,1,《པེ་》《སྣར་》,pལ།,,,,,,
,,3089,2,《སྣར་》,མ་རྒྱུད།,,,,,,
,,3090,3,《སྣར་》,སྟིར།,,,,,,
,,3091,4,《པེ་》《སྣར་》,དང་།,,,,,,
,,3092,5,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,3093,6,《པེ་》《སྣར་》,མ།,,,,,,
,,3094,7,《པེ་》《སྣར་》,ཁྭ།,,,,,,
,,3095,8,《པེ་》《སྣར་》,བསྐུ་བ།,,,,,,
,,3096,9,《པེ་》《སྣར་》,པས་བདེ་བར།,,,,,,
,394,3097,1,《པེ་》《སྣར་》,mལ།,,,,,,
,,3098,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,3099,3,《པེ་》《སྣར་》,mཀྱི།,,,,,,
,,3100,4,《པེ་》《སྣར་》,ན།,,,,,,
,,3101,5,《པེ་》《སྣར་》,ཡང་བདག་གི།,,,,,,
,,3102,6,《པེ་》《སྣར་》,འབྱུང་།,,,,,,
,,3103,7,《པེ་》《སྣར་》,དཔའ།,,,,,,
,,3104,8,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,3105,9,《པེ་》《སྣར་》,mཔར།,,,,,,
,,3106,10,《པེ་》《སྣར་》,འགྲོན།,,,,,,
,,3107,11,《པེ་》《སྣར་》,mབ།,,,,,,
,395,3108,1,《པེ་》《སྣར་》,ཁོ་རེ་ཆུང་བ།,,,,,,
,,3109,2,《པེ་》《སྣར་》,ཁོན།,,,,,,
,,3110,3,《པེ་》《སྣར་》,སོག,,,,,,
,,3111,4,《པེ་》《སྣར་》,བར།,,,,,,
,,3112,5,《པེ་》,བཟློགས།,,,,,,
,,3113,6,《པེ་》《སྣར་》,mརུང་མ་མཐོང་ཡང་།,,,,,,
,,3114,7,《སྣར་》,མི།,,,,,,
,,3115,8,《པེ་》《སྣར་》,རྦོད།,,,,,,
,,3116,9,《པེ་》《སྣར་》,སྟེ།,,,,,,
,,3117,10,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,3118,11,《པེ་》《སྣར་》,pརོ།།,,,,,,
,,3119,12,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,396,3120,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,3121,2,《པེ་》《སྣར་》,mཔས།,,,,,,
,,3122,3,《པེ་》《སྣར་》,འཁྲུག,,,,,,
,,3123,4,《པེ་》《སྣར་》,འཆགས།,,,,,,
,,3124,5,《པེ་》《སྣར་》,འཆགས།,,,,,,
,,3125,6,《པེ་》《སྣར་》,གི།,,,,,,
,,3126,7,《པེ་》《སྣར་》,གཅིག,,,,,,
,,3127,8,《པེ་》《སྣར་》,མེད།,,,,,,
,,3128,9,《སྣར་》,འབུམ་ཕྲག,,,,,,
,,3129,10,《པེ་》《སྣར་》,བསྐུལ།,,,,,,
,,3130,11,《པེ་》《སྣར་》,གིས།,,,,,,
,,3131,12,《པེ་》《སྣར་》,བྱས།,,,,,,
,,3132,13,《པེ་》《སྣར་》,གི།,,,,,,
,,3133,14,《པེ་》《སྣར་》,སྨྲས།,,,,,,
,397,3134,1,《པེ་》《སྣར་》,གིས།,,,,,,
,,3135,2,《པེ་》《སྣར་》,རྒྱུ་དང་གཡོས་གཞན་ལ།,,,,,,
,398,3136,1,《པེ་》,སུམ།,,,,,,
,,3137,2,《པེ་》《སྣར་》,སྙོམས།,,,,,,
,,3138,3,《པེ་》《སྣར་》,པའི།,,,,,,
,,3139,4,《པེ་》《སྣར་》,ལ།,,,,,,
,,3140,5,《པེ་》《སྣར་》,ལས།,,,,,,
,,3141,6,《པེ་》《སྣར་》,ལས།,,,,,,
,,3142,7,《པེ་》《སྣར་》,pཅན།,,,,,,
,399,3143,1,《པེ་》《སྣར་》,ཅིང་།,,,,,,
,,3144,2,《པེ་》《སྣར་》,།།,,,,,,
,,3145,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,400,3146,1,《པེ་》《སྣར་》,mམི།,,,,,,
,,3147,2,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,3148,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,3149,4,《པེ་》《སྣར་》,རྒྱན།,,,,,,
,,3150,5,《པེ་》《སྣར་》,པར།,,,,,,
,,3151,6,《པེ་》《སྣར་》,པས།,,,,,,
,401,3152,1,《པེ་》《སྣར་》,བྲག,,,,,,
,,3153,2,《པེ་》《སྣར་》,བྲག་ཏུ།,,,,,,
,,3154,3,《པེ་》,འདོས།;《སྣར་》,འདོགས།,,,,,
,,3155,4,《པེ་》《སྣར་》,བཙིར།,,,,,,
,,3156,5,《པེ་》《སྣར་》,བལྟོས།,,,,,,
,,3157,6,《པེ་》《སྣར་》,ཟན།,,,,,,
,,3158,7,《པེ་》《སྣར་》,གསད།,,,,,,
,,3159,8,《པེ་》《སྣར་》,བསྒོ།,,,,,,
,,3160,9,《པེ་》《སྣར་》,བསྒོ།,,,,,,
,,3161,10,《པེ་》《སྣར་》,བསྒོ།,,,,,,
,402,3162,1,《པེ་》《སྣར་》,དག་ལ།,,,,,,
,,3163,2,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,3164,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,3165,4,《པེ་》《སྣར་》,mདང་།,,,,,,
,,3166,5,《པེ་》《སྣར་》,བརྐོ།,,,,,,
,,3167,6,《པེ་》《སྣར་》,དེས།,,,,,,
,,3168,7,《པེ་》《སྣར་》,ཡིད།,,,,,,
,,3169,8,《པེ་》《སྣར་》,mསྟོབས།,,,,,,
,,3170,9,《པེ་》《སྣར་》,mཚེ།,,,,,,
,,3171,10,《པེ་》《སྣར་》,པས།,,,,,,
,,3172,11,《པེ་》《སྣར་》,mཅན།,,,,,,
,,3173,12,《པེ་》《སྣར་》,བསྟེན།,,,,,,
,403,3174,1,《པེ་》《སྣར་》,འཇིགས།,,,,,,
,,3175,2,《པེ་》《སྣར་》,བོའི།,,,,,,
,,3176,3,《པེ་》《སྣར་》,ཀྱང་།,,,,,,
,,3177,4,《པེ་》《སྣར་》,pཔ།,,,,,,
,,3178,5,《པེ་》《སྣར་》,འཚིག,,,,,,
,,3179,6,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,3180,7,《པེ་》《སྣར་》,གྱི།,,,,,,
,,3181,8,《པེ་》《སྣར་》,གསལ།,,,,,,
,,3182,9,《པེ་》《སྣར་》,དེ།,,,,,,
,404,3183,1,《པེ་》《སྣར་》,mབ།,,,,,,
,,3184,2,《པེ་》《སྣར་》,པར།,,,,,,
,,3185,3,《པེ་》,ཁྲིད།,,,,,,
,,3186,4,《པེ་》《སྣར་》,ཞོམ།,,,,,,
,,3187,5,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,3188,6,《པེ་》《སྣར་》,སྟོང་།,,,,,,
,,3189,7,《པེ་》,ལ་གཡེངས།;《སྣར་》,ལ་ཡེངས།,,,,,
,,3190,8,《པེ་》《སྣར་》,mགི།,,,,,,
,,3191,9,《པེ་》《སྣར་》,གི།,,,,,,
,,3192,10,《པེ་》《སྣར་》,ཁྲིད།,,,,,,
,405,3193,1,《པེ་》《སྣར་》,པ།,,,,,,
,,3194,2,《པེ་》《སྣར་》,ལ།,,,,,,
,,3195,3,《པེ་》《སྣར་》,འཇིགས་འགྱུར་ཞིང་།,,,,,,
,,3196,4,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,3197,5,《པེ་》《སྣར་》,སྨན་པ།,,,,,,
,,3198,6,《པེ་》《སྣར་》,ཡིན།,,,,,,
,,3199,7,《པེ་》《སྣར་》,mན།,,,,,,
,,3200,8,《པེ་》《སྣར་》,པའི།,,,,,,
,,3201,9,《པེ་》《སྣར་》,mལ།,,,,,,
,406,3202,1,《པེ་》《སྣར་》,pའགྲོ་བའི།,,,,,,
,,3203,2,《པེ་》《སྣར་》,གི།,,,,,,
,,3204,3,《པེ་》《སྣར་》,གནོན།,,,,,,
,,3205,4,《པེ་》《སྣར་》,pཉིད།,,,,,,
,,3206,5,《པེ་》《སྣར་》,།།,,,,,,
,,3207,6,《པེ་》《སྣར་》,སློང་།,,,,,,
,,3208,7,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,3209,8,《པེ་》《སྣར་》,དགེ་བ་འཐོབ།,,,,,,
,,3210,9,《པེ་》《སྣར་》,གྱི།,,,,,,
,407,3211,1,《པེ་》《སྣར་》,འཕྱུག,,,,,,
,,3212,2,《པེ་》《སྣར་》,སྙོམས།,,,,,,
,,3213,3,《པེ་》《སྣར་》,སྒྱུ།,,,,,,
,,3214,4,《པེ་》《སྣར་》,རོ།,,,,,,
,,3215,5,《པེ་》《སྣར་》,མ་ལས།,,,,,,
,,3216,6,《པེ་》《སྣར་》,བརྩི།,,,,,,
,,3217,7,《པེ་》《སྣར་》,པར།,,,,,,
,,3218,8,《པེ་》《སྣར་》,གྱི།,,,,,,
,408,3219,1,《པེ་》《སྣར་》,mརོ།,,,,,,
,,3220,2,《པེ་》《སྣར་》,mལ།,,,,,,
,,3221,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,3222,4,《པེ་》《སྣར་》,ཀྱི་འཁྲུགས།,,,,,,
,,3223,5,《པེ་》《སྣར་》,གསལ།,,,,,,
,409,3224,1,《པེ་》《སྣར་》,པས།,,,,,,
,,3225,2,《པེ་》《སྣར་》,གྱི།,,,,,,
,,3226,3,《པེ་》《སྣར་》,བརྩི།,,,,,,
,,3227,4,《པེ་》《སྣར་》,བས།,,,,,,
,,3228,5,《པེ་》《སྣར་》,mདང་།,,,,,,
,,3229,6,《པེ་》《སྣར་》,འཚེ།,,,,,,
,,3230,7,《པེ་》《སྣར་》,ལས།,,,,,,
,,3231,8,《པེ་》《སྣར་》,mམི།,,,,,,
,,3232,9,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,410,3233,1,《པེ་》《སྣར་》,མཛད།,,,,,,
,,3234,2,《པེ་》《སྣར་》,འདོམ།,,,,,,
,411,3235,1,《པེ་》《སྣར་》,འདའ་བ།,,,,,,
,,3236,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
