མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།,,,,,
,,387,6,《པེ་》《སྣར་》,བསྒྲུབས།,,,,,,
,987,388,1,《པེ་》《སྣར་》,རྟེན།,,,,,,
,,389,2,《པེ་》《སྣར་》,mརོ།,,,,,,
,,390,3,《པེ་》《སྣར་》《ཅོ་》,གཟུང་།,,,,,,
,988,391,1,《པེ་》《སྣར་》,བལྟ།,,,,,,
,,392,2,《པེ་》《སྣར་》,འཐུན།,,,,,,
,,393,3,《པེ་》《སྣར་》,བཞག,,,,,,
,,394,4,《པེ་》《སྣར་》,བརྟགས།,,,,,,
,989,395,1,《པེ་》《སྣར་》,བལྟ།,,,,,,
,,396,2,《སྣར་》,mདང་།,,,,,,
,,397,3,《པེ་》《སྣར་》,mཕྱིར།,,,,,,
,990,398,1,《པེ་》《སྣར་》,mདེ།,,,,,,
,,399,2,《པེ་》《སྣར་》,pཀྱིས།,,,,,,
,,400,3,《པེ་》《སྣར་》,གིས་གཅིག་བསལ།,,,,,,
,,401,4,《པེ་》《སྣར་》,གྲུབ།,,,,,,
,991,402,1,《པེ་》《སྣར་》,གིས།,,,,,,
,,403,2,《པེ་》《སྣར་》,དག,,,,,,
,,404,3,《པེ་》《སྣར་》,mན།,,,,,,
,,405,4,《པེ་》《སྣར་》,pད།,,,,,,
,,406,5,《པེ་》《སྣར་》,mལྟར།,,,,,,
,992,407,1,《པེ་》《སྣར་》,mཞེས་ཟེར་རོ།,,,,,,
,,408,2,《པེ་》《སྣར་》,མེད།,,,,,,
,,409,3,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,410,4,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,411,5,《པེ་》《སྣར་》,མ་ཡིན།,,,,,,
,,412,6,《པེ་》《སྣར་》,བས།,,,,,,
,993,413,1,《པེ་》《སྣར་》,པར་བྱ།,,,,,,
,,414,2,《པེ་》《སྣར་》,བགོམ།,,,,,,
,,415,3,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,416,4,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,417,5,《པེ་》《སྣར་》,བགོམ།,,,,,,
,,418,6,《པེ་》《སྣར་》,pསྔོན།,,,,,,
,,419,7,《པེ་》《སྣར་》,བགོམ།,,,,,,
,,420,8,《པེ་》《སྣར་》,བསྲེག,,,,,,
,,421,9,《པེ་》《སྣར་》,བསྲེག,,,,,,
,994,422,1,《པེ་》《སྣར་》,བསྲེགས།,,,,,,
,,423,2,《པེ་》《སྣར་》,བལྟ།,,,,,,
,,424,3,《པེ་》《སྣར་》,རིམ།,,,,,,
,,425,4,《པེ་》《སྣར་》,བསྲེག,,,,,,
,,426,5,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,427,6,《པེ་》《སྣར་》,བགོམ།,,,,,,
,,428,7,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,429,8,《པེ་》《སྣར་》,གྱི།,,,,,,
,,430,9,《སྣར་》,བཞིན་དུ།,,,,,,
,,431,10,《པེ་》《སྣར་》,ཞེ་ན།,,,,,,
,,432,11,《པེ་》《སྣར་》,བར།,,,,,,
,,433,12,《པེ་》《སྣར་》,བལྟ།,,,,,,
,995,434,1,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,435,2,《པེ་》《སྣར་》,ཁྲིའུ།,,,,,,
,,436,3,《པེ་》《སྣར་》,pཡང་།,,,,,,
,,437,4,《པེ་》,mདེ་བཞིན་གཤེགས་པ་དངོས་ཉིད། ;《སྣར་》,དེ་བཞིན་གཤེགས་པའི་དངོས་ཉིད་མེད།,,,,,
,,438,5,《པེ་》《སྣར་》,བརྟག,,,,,,
,,439,6,《པེ་》《སྣར་》,བྱེད་པ་པོ་ལ།,,,,,,
,996,440,1,《པེ་》《སྣར་》,བའི།,,,,,,
,,441,2,《པེ་》《སྣར་》,བའི།,,,,,,
,,442,3,《སྣར་》,mནི།,,,,,,
,,443,4,《པེ་》《སྣར་》,རྟོག,,,,,,
,,444,5,《པེ་》《སྣར་》,བལྟ།,,,,,,
,,445,6,《པེ་》《སྣར་》,pནི།,,,,,,
,,446,7,《པེ་》《སྣར་》,བལྟ།,,,,,,
,997,447,1,《སྣར་》,པས།,,,,,,
,,448,2,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,449,3,《པེ་》《སྣར་》,བཅད།,,,,,,
,,450,4,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,451,5,《པེ་》《སྣར་》,ཞེས་བྱ་བ་ནི་ལན་བཏབ་པར་ཤེས་པར་བྱ་བའོ།,,,,,,
,,452,6,《པེ་》《སྣར་》,བལྟ།,,,,,,
,998,453,1,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,454,2,《པེ་》《སྣར་》,mཞེ་ན།,,,,,,
,,455,3,《པེ་》《སྣར་》,བཞག,,,,,,
,999,456,1,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,457,2,《པེ་》《སྣར་》,pཔོ་དེ་ལྟ་བ།,,,,,,
,,458,3,《པེ་》《སྣར་》,ན།,,,,,,
,,459,4,《པེ་》《སྣར་》,pལྟ་བ།,,,,,,
,,460,5,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,461,6,《པེ་》《སྣར་》,mཔོ།,,,,,,
,,462,7,《པེ་》《སྣར་》,བརྟག,,,,,,
,1000,463,1,《པེ་》《སྣར་》,pདེ།,,,,,,
,,464,2,《པེ་》《སྣར་》,དེར།,,,,,,
,,465,3,《པེ་》《སྣར་》,བལྟ།,,,,,,
,1001,466,1,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,467,2,《པེ་》《སྣར་》,mབ།,,,,,,
,,468,3,《པེ་》《སྣར་》,mདེ།,,,,,,
,,469,4,《པེ་》《སྣར་》,ལྟ།,,,,,,
,1002,470,1,《པེ་》《སྣར་》,གྱི།,,,,,,
,,471,2,《པེ་》《སྣར་》,mབྱ་བར།,,,,,,
,,472,3,《པེ་》《སྣར་》,བསྟེན།,,,,,,
,,473,4,《པེ་》《སྣར་》,བས།,,,,,,
,1003,474,1,《པེ་》《སྣར་》,མྱང་།,,,,,,
,,475,2,《པེ་》《སྣར་》,ཡིན།,,,,,,
,,476,3,《པེ་》《སྣར་》,མྱང་།,,,,,,
,,477,4,《པེ་》《སྣར་》,mཔ།,,,,,,
,,478,5,《པེ་》《སྣར་》,བཅས་ཏེ།,,,,,,
,,479,6,《པེ་》《སྣར་》,mནས།,,,,,,
,,480,7,《པེ་》《སྣར་》,mདེ།,,,,,,
,,481,8,《པེ་》《སྣར་》,mཏེ།,,,,,,
,1004,482,1,《པེ་》《སྣར་》,བལྟ།,,,,,,
,,483,2,《པེ་》《སྣར་》,mལུས་དང་།,,,,,,
,,484,3,《པེ་》《སྣར་》,ཀྱང་།,,,,,,
,,485,4,《སྣར་》,mབ།,,,,,,
,,486,5,《སྣར་》,དགགས།,,,,,,
,1005,487,1,《པེ་》《སྣར་》,པ།,,,,,,
,1006,488,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,489,2,《པེ་》《སྣར་》,བའི་ཆོས།,,,,,,
,,490,3,《པེ་》,སྒྲུབ།,,,,,,
,,491,4,《པེ་》《སྣར་》,གཟུང་།,,,,,,
,,492,5,《པེ་》《སྣར་》,པར།,,,,,,
,,493,6,《པེ་》《སྣར་》,mཀྱི།,,,,,,
,,494,7,《པེ་》《སྣར་》,pམ།,,,,,,
,1007,495,1,《པེ་》《སྣར་》,mས།,,,,,,
,,496,2,《པེ་》《སྣར་》,གི།,,,,,,
,,497,3,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,498,4,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,1008,499,1,《སྣར་》,གཟུང་།,,,,,,
,,500,2,《པེ་》《སྣར་》,བསམ།,,,,,,
,1009,501,1,《པེ་》《སྣར་》,mདེའི།,,,,,,
,,502,2,《པེ་》《སྣར་》,དེས།,,,,,,
,,503,3,《པེ་》《སྣར་》,mཔའི།,,,,,,
,,504,4,《པེ་》《སྣར་》,གི།,,,,,,
,,505,5,《པེ་》《སྣར་》,mས།,,,,,,
,1010,506,1,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,507,2,《པེ་》《སྣར་》,mདོན།,,,,,,
,,508,3,《པེ་》《སྣར་》,mསྨྲ་བ།,,,,,,
,1011,509,1,《པེ་》《སྣར་》,དེས་ན།,,,,,,
,,510,2,《པེ་》《སྣར་》,དོན་མེད་པ།,,,,,,
,,511,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,1012,512,1,《པེ་》《སྣར་》,སྨྲ་བའི།,,,,,,
,,513,2,《པེ་》《སྣར་》,ལམ།,,,,,,
,,514,3,《པེ་》《སྣར་》,བརྟགས།,,,,,,
,,515,4,《པེ་》《སྣར་》,བས།,,,,,,
,,516,5,《པེ་》《སྣར་》,mདག,,,,,,
,1013,517,1,《པེ་》《སྣར་》,དེའི།,,,,,,
,,518,2,《པེ་》《སྣར་》,རྟོག,,,,,,
,,519,3,《པེ་》《སྣར་》,།།,,,,,,
,,520,4,《པེ་》《སྣར་》,།། །།,,,,,,
,,521,5,《པེ་》《སྣར་》,mསྔོན་པོ།,,,,,,
,1014,522,1,《སྣར་》,པ།,,,,,,
,,523,2,《པེ་》《སྣར་》,ནི།,,,,,,
,,524,3,《པེ་》《སྣར་》,mདང་དེ།,,,,,,
,,525,4,《པེ་》《སྣར་》,mལ།,,,,,,
,1015,526,1,《པེ་》《སྣར་》,mརྣམ་པ།,,,,,,
,,527,2,《པེ་》《སྣར་》,mཡིན་པའི་ཕྱིར་མི་འདྲ་བ།,,,,,,
,,528,3,《པེ་》《སྣར་》,ཡིན་ནོ།,,,,,,
,1016,529,1,《པེ་》《སྣར་》,mདག,,,,,,
,,530,2,《པེ་》《སྣར་》,mརང་གི།,,,,,,
,1017,531,1,《པེ་》《སྣར་》,དོ།,,,,,,
,,532,2,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,533,3,《པེ་》《སྣར་》,པར།,,,,,,
,,534,4,《པེ་》《སྣར་》,བཏགས།,,,,,,
,,535,5,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,1018,536,1,《པེ་》《སྣར་》,བཏགས།,,,,,,
,,537,2,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,538,3,《པེ་》《སྣར་》,mཅེས་གང་གསུངས་སོ།།,,,,,,
,1019,539,1,《པེ་》《སྣར་》,དེའི་ཕྱིར་དེའི་དེ་རྟོགས།,,,,,,
,,540,2,《པེ་》《སྣར་》,བྱིན།,,,,,,
,,541,3,《པེ་》《སྣར་》,བཏགས།,,,,,,
,,542,4,《པེ་》《སྣར་》,བཏགས།,,,,,,
,,543,5,《པེ་》《སྣར་》,ཡི།,,,,,,
,,544,6,《པེ་》《སྣར་》,mལ།,,,,,,
,1020,545,1,《པེ་》《སྣར་》,བཅས་པ།,,,,,,
,,546,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,547,3,《པེ་》《སྣར་》,ན།,,,,,,
,,548,4,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,,549,5,《པེ་》《སྣར་》,བསྒྲུབ།,,,,,,
,1021,550,1,《པེ་》《སྣར་》,mབྱ་བར།,,,,,,
,,551,2,《པེ་》《སྣར་》,mདག,,,,,,
,,552,3,《པེ་》《སྣར་》,mགི།,,,,,,
,1022,553,1,《པེ་》《སྣར་》,mཉིད།,,,,,,
,,554,2,《པེ་》《སྣར་》,mདུ།,,,,,,
,,555,3,《པེ་》《སྣར་》,mཔ།,,,,,,
,,556,4,《པེ་》《སྣར་》,ནི།,,,,,,
,,557,5,《པེ་》《སྣར་》,pནི།,,,,,,
,,558,6,《པེ་》《སྣར་》,pམཚན་ཉིད་ཀྱི།,,,,,,
,1023,559,1,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,560,2,《པེ་》《སྣར་》,འདིར།,,,,,,
,,561,3,《པེ་》《སྣར་》,འདོད།,,,,,,
,,562,4,《པེ་》《སྣར་》,mཔ།,,,,,,
,,563,5,《པེ་》《སྣར་》,དེ།,,,,,,
,,564,6,《པེ་》《སྣར་》,mཇི།,,,,,,
,1024,565,1,《པེ་》《སྣར་》,མེད་དོ།,,,,,,
,,566,2,《པེ་》《སྣར་》,འགྲུབ།,,,,,,
,,567,3,《པེ་》《སྣར་》,mགི།,,,,,,
,1025,568,1,《པེ་》《སྣར་》,pཉིད།,,,,,,
,,569,2,《སྣར་》,mཔ།,,,,,,
,,570,3,《སྣར་》,དེར།,,,,,,
,,571,4,《སྣར་》,མི།,,,,,,
,1026,572,1,《པེ་》《སྣར་》,འཇུག་པར།,,,,,,
,,573,2,《པེ་》《སྣར་》,བརྣག,,,,,,
,,574,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,575,4,《པེ་》《སྣར་》,བྱས།,,,,,,
,,576,5,《པེ་》《སྣར་》,pམི།,,,,,,
,,577,6,《པེ་》《སྣར་》,རིག,,,,,,
,,578,7,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,579,8,《པེ་》《སྣར་》,པར།,,,,,,
,,580,9,《པེ་》《སྣར་》,བསྩལ།,,,,,,
,1027,581,1,《པེ་》《སྣར་》,ཕྱིར།,,,,,,
,,582,2,《པེ་》《སྣར་》,mམེ།,,,,,,
,,583,3,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,1028,584,1,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,,585,2,《པེ་》《སྣར་》,སྒྲུབ།,,,,,,
,1029,586,1,《པེ་》《སྣར་》,pཔོ།,,,,,,
,,587,2,《པེ་》《སྣར་》,mགི།,,,,,,
,,588,3,《པེ་》《སྣར་》,བཏགས།,,,,,,
,,589,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,590,5,《པེ་》《སྣར་》,པས།,,,,,,
,1030,591,1,《པེ་》《སྣར་》,གི།,,,,,,
,,592,2,《པེ་》《སྣར་》,པ།,,,,,,
,,593,3,《སྣར་》,pགདོས།,,,,,,
,1031,594,1,《པེ་》《སྣར་》,གསལ།,,,,,,
,,595,2,《པེ་》《སྣར་》,ཁུང་གི།,,,,,,
,,596,3,《པེ་》《སྣར་》,ཁུང་།,,,,,,
,,597,4,《པེ་》《སྣར་》,ཁུང་དུ།,,,,,,
,,598,5,《པེ་》《སྣར་》,mདག,,,,,,
,,599,6,《པེ་》《སྣར་》,mགང་།,,,,,,
,,600,7,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,601,8,《པེ་》《སྣར་》,pདེ།,,,,,,
,,602,9,《པེ་》《སྣར་》,འདུལ་བའི།,,,,,,
,,603,10,《པེ་》《སྣར་》,པ།,,,,,,
,1032,604,1,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,605,2,《པེ་》《སྣར་》,mན།,,,,,,
,,606,3,《པེ་》《སྣར་》,པ།,,,,,,
,,607,4,《པེ་》《སྣར་》,ཤ,,,,,,
,,608,5,《པེ་》《སྣར་》,འགག,,,,,,
,,609,6,《པེ་》《སྣར་》,mན།,,,,,,
,1033,610,1,《པེ་》《སྣར་》,གེགས།,,,,,,
,,611,2,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,612,3,《པེ་》《སྣར་》,བོངས།,,,,,,
,,613,4,《པེ་》《སྣར་》,བྲི།,,,,,,
,,614,5,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,615,6,《པེ་》《སྣར་》,བསྐྱེད།,,,,,,
,,616,7,《པེ་》《སྣར་》,དེ་ནི་ལྟ།,,,,,,
,1034,617,1,《པེ་》《སྣར་》,pཔ།,,,,,,
,,618,2,《པེ་》《སྣར་》,pཉེ་བར།,,,,,,
,,619,3,《པེ་》《སྣར་》,རྐྱེན་རྣམས་ཀྱིས།,,,,,,
,,620,4,《སྣར་》,pམཚན།,,,,,,
,1035,621,1,《པེ་》《སྣར་》,པ།,,,,,,
,,622,2,《པེ་》《སྣར་》,ཤྭ་ར་དྭ་ཏའི།,,,,,,
,,623,3,《སྣར་》,པའི་དེ་ནི།,,,,,,
,,624,4,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,625,5,《པེ་》《སྣར་》,ཡི།,,,,,,
,,626,6,《པེ་》《སྣར་》,ཤཱ།,,,,,,
,1036,627,1,《པེ་》《སྣར་》,mཀུན་ནས།,,,,,,
,,628,2,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,629,3,《པེ་》《སྣར་》,mཔར།,,,,,,
,1038,630,1,《པེ་》,འདིར།,,,,,,
,,631,2,《པེ་》《སྣར་》,pཔ།,,,,,,
,,632,3,《པེ་》,mཀྱི།,,,,,,
,,633,4,《པེ་》《སྣར་》,བ།,,,,,,
,,634,5,《པེ་》《སྣར་》,mཀྱིས།,,,,,,
,1039,635,1,《པེ་》《སྣར་》,པ།,,,,,,
,,636,2,《པེ་》《སྣར་》《ཅོ་》,ལྟར།,,,,,,
,,637,3,《པེ་》《སྣར་》,འདི།,,,,,,
,,638,4,《པེ་》《སྣར་》,ཚོས།,,,,,,
,,639,5,《པེ་》《སྣར་》,ཆན།,,,,,,
,,640,6,《སྣར་》,དོན་ཕྱི།,,,,,,
,,641,7,《པེ་》《སྣར་》,ཚོས་པ་སྐྱེ་བར།,,,,,,
,,642,8,《པེ་》《སྣར་》,pཔ་སྲིད།,,,,,,
,1040,643,1,《པེ་》《སྣར་》,ནོ།,,,,,,
,,644,2,《པེ་》《སྣར་》,པ།,,,,,,
,,645,3,《སྣར་》,བརྟོག,,,,,,
,,646,4,《པེ་》《སྣར་》,།།,,,,,,
,,647,5,《པེ་》《སྣར་》,།། །།,,,,,,
,,648,6,《པེ་》《སྣར་》,pགྱུར།,,,,,,
,,649,7,《པེ་》《སྣར་》,ཉིད།,,,,,,
,,650,8,《སྣར་》,mནི།,,,,,,
,,651,9,《པེ་》《སྣར་》,mཆགས།,,,,,,
,,652,10,《པེ་》,དོ།,,,,,,
,1041,653,1,《པེ་》,ཚིགས་ཀྱི་དོན།;《སྣར་》,ཚིག་གིས་དོན།,,,,,
,,654,2,《པེ་》《སྣར་》,mདག,,,,,,
,,655,3,《པེ་》《སྣར་》,mདང་།,,,,,,
,,656,4,《པེ་》《སྣར་》,འོད།,,,,,,
,,657,5,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,658,6,《པེ་》《སྣར་》,བ།,,,,,,
,,659,7,《སྣར་》,ཡོད།,,,,,,
,,660,8,《པེ་》《སྣར་》,བཅས་པ།,,,,,,
,,661,9,《པེ་》《སྣར་》,mབྱ་བར།,,,,,,
,,662,10,《པེ་》《སྣར་》,པའི།,,,,,,
,1042,663,1,《པེ་》《སྣར་》,mདག,,,,,,
,,664,2,《སྣར་》,པ།,,,,,,
,1043,665,1,《པེ་》《སྣར་》,mཡང་།,,,,,,
,,666,2,《པེ་》《སྣར་》,འགག,,,,,,
,,667,3,《སྣར་》,ཉིས།,,,,,,
,,668,4,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,669,5,《སྣར་》,ཡང་།,,,,,,
,,670,6,《པེ་》《སྣར་》,བ།,,,,,,
,,671,7,《པེ་》《སྣར་》,བསྙེགས།,,,,,,
,,672,8,《པེ་》《སྣར་》,བསྙེགས།,,,,,,
,,673,9,《པེ་》《སྣར་》,སམ།,,,,,,
,1044,674,1,《པེ་》,mཉིད།,,,,,,
,,675,2,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,676,3,《པེ་》《སྣར་》,བརྟགས།,,,,,,
,,677,4,《པེ་》《སྣར་》,mགཞན་ཡང་།,,,,,,
,,678,5,《པེ་》《སྣར་》,ལ།,,,,,,
,,679,6,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,680,7,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,1045,681,1,《པེ་》《སྣར་》,བསྙེགས།,,,,,,
