མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས། ,པར་མ།,མཆན།,
,832,468,1,《པེ་》《སྣར་》,ཀྱིས།,
,,469,2,《པེ་》《སྣར་》,ཀྱིས།,
,,470,3,《པེ་》《སྣར་》,ཡང་།,
,,471,4,《པེ་》《སྣར་》,པའི།,
,,472,5,《པེ་》《སྣར་》,པ།,
,,473,6,《པེ་》《སྣར་》,ཀྱིས།,
,,474,7,《པེ་》《སྣར་》,བཙལ།,
,,475,8,《པེ་》《སྣར་》,mབར།,
,733,476,1,《པེ་》《སྣར་》,pདེ།,
,,477,2,《པེ་》《སྣར་》,བཙལ།,
,,478,3,《པེ་》《སྣར་》,mཔར་བྱེད།,
,834,479,1,《པེ་》《སྣར་》,mགཅིག་ཏུ།,
,,480,2,《སྣར་》,pཔ།,
,,481,3,《པེ་》《སྣར་》,དཔས།,
,,482,4,《པེ་》《སྣར་》,གཏོགས།,
,,483,5,《པེ་》《སྣར་》,ཅིང་།,
,,484,6,《པེ་》《སྣར་》,mགིས།,
,,485,7,《པེ་》《སྣར་》,mཔ།,
,,486,8,《པེ་》《སྣར་》,བསམ།,
,,487,9,《པེ་》《སྣར་》,བསྒོམ།,
,835,488,1,《པེ་》《སྣར་》,བསྐྱེད།,
,,489,2,《པེ་》《སྣར་》,བསྐྱེད།,
,,490,3,《སྣར་》,རྩོན།,
,,491,4,《པེ་》《སྣར་》,བའི་སྡུས།,
,836,492,1,《སྣར་》,བསྡུད།,
,,493,2,《པེ་》《སྣར་》,འགྱུར།,
,,494,3,《སྣར་》,མ།,
,,495,4,《པེ་》《སྣར་》,mགཞན་གྱི་ངོ་བྱ་བའི་ཕྱིར་དང་།,
,,496,5,《པེ་》《སྣར་》,mཔ།,
,,497,6,《པེ་》《སྣར་》,རྗེ་བའི།,
,,498,7,《པེ་》《སྣར་》,བསྐྱེད།,
,,499,8,《པེ་》《སྣར་》,བརྗོད།,
,,500,9,《པེ་》《སྣར་》,mདེ་དག་ལས་ཐམས་ཅད་…..ཆོས་བཞི་པོ།,
,837,501,1,《པེ་》《སྣར་》,ཀྱི།,
,,502,2,《པེ་》《སྣར་》,འགྱུར་བ།,
,,503,3,《པེ་》《སྣར་》,སློངས།,
,,504,4,《སྣར་》,སོ།,
,,505,5,《པེ་》《སྣར་》,སློངས།,
,,506,6,《པེ་》《སྣར་》,ན།,
,,507,7,《པེ་》《སྣར་》,བླངས།,
,838,508,1,《པེ་》《སྣར་》,ལ།,
,,509,2,《པེ་》《སྣར་》,པ་ན།,
,,510,3,《པེ་》《སྣར་》,ཅི།,
,,511,4,《པེ་》《སྣར་》,mཁ་ན།,
,,512,5,《པེ་》《སྣར་》,ཅི།,
,,513,6,《པེ་》《སྣར་》,སློངས་མོ།,
,,514,7,《པེ་》《སྣར་》,mལ།,
,,515,8,《སྣར་》,བསྐྱེད།,
,,516,9,《སྣར་》,བཟུང་།,
,,517,10,《པེ་》《སྣར་》,pཔ།,
,839,518,1,《པེ་》《སྣར་》,ཆེན།,
,,519,2,《པེ་》《སྣར་》,pཉིད། mཉིད།,
,,520,3,《པེ་》《སྣར་》,ཡིན་ནོ། །,
,840,521,1,《པེ་》《སྣར་》,ལས།,
,,522,2,《པེ་》《སྣར་》,གིས།,
,,523,3,《པེ་》《སྣར་》,mཔར་དག་པ་རྣམ།,
,,524,4,《པེ་》《སྣར་》,ལས།,
,,525,5,《པེ་》《སྣར་》,སྤོང་བ།,
,,526,6,《པེ་》《སྣར་》,ལས།,
,841,527,1,《པེ་》《སྣར་》,སྲུང་།,
,,528,2,《པེ་》《སྣར་》,བ་སྟེ།,
,,529,3,《པེ་》《སྣར་》,བསྟན།,
,,530,4,《པེ་》《སྣར་》,mརྣམ་པ།,
,,531,5,《པེ་》《སྣར་》,པ་ནི་རྣམ་པ།,
,,532,6,《པེ་》《སྣར་》,བསྒོམ།,
,,533,7,《པེ་》《སྣར་》,mདུ།,
,,534,8,《པེ་》《སྣར་》,རིམ།,
,,535,9,《པེ་》《སྣར་》,mབ།,
,,536,10,《པེ་》《སྣར་》,mཡང་རྣམ་པ།,
,,537,11,《སྣར་》,བ།,
,,538,12,《སྣར་》,བ།,
,842,539,1,《པེ་》《སྣར་》,mཔར་དག་པ་རྣམ།,
,,540,2,《པེ་》《སྣར་》,mདེ།,
,,541,3,《པེ་》《སྣར་》,པ།,
,,542,4,《པེ་》《སྣར་》,བཅད།,
,,543,5,《པེ་》《སྣར་》,དབོག,
,,544,6,《པེ་》《སྣར་》,mལུས་ཀྱི།,
,,545,7,《པེ་》《སྣར་》,སྐྱེད།,
,843,546,1,《པེ་》《སྣར་》,སྐྱེད།,
,,547,2,《པེ་》《སྣར་》,mཔར་བྱེད།,
,,548,3,《པེ་》《སྣར་》,སྐྱེད།,
,,549,4,《པེ་》《སྣར་》,རྣམ།,
,,550,5,《པེ་》《སྣར་》,སྐྱེད།,
,,551,6,《སྣར་》,པོ,
,,552,7,《པེ་》《སྣར་》,ཀྱི།,
,,553,8,《པེ་》《སྣར་》,པ།,
,844,554,1,《པེ་》《སྣར་》,pབར་འགྱུར།,
,,555,2,《པེ་》《སྣར་》,དཔས།,
,,556,3,《པེ་》《སྣར་》,mབསྡུ།,
,845,557,1,《པེ་》《སྣར་》,pཔ།,
,,558,2,《སྣར་》,mཔས།,
,,559,3,《པེ་》《སྣར་》,ཀྱི།,
,846,560,1,《པེ་》《སྣར་》,དཔས།,
,,561,2,《པེ་》《སྣར་》,ཉེས་པ་གཟུང་།,
,,562,3,《པེ་》《སྣར་》,mཅེས།,
,,563,4,《པེ་》《སྣར་》,pཉིད།,
,,564,5,《པེ་》《སྣར་》,mཅི།,
,,565,6,《པེ་》《སྣར་》,དེ་ནས།,
,847,566,1,《པེ་》《སྣར་》,mདེ།,
,,567,2,《པེ་》《སྣར་》,སྡེའི།,
,,568,3,《པེ་》《སྣར་》,བརྟག,
,,569,4,《པེ་》《སྣར་》,བརྟག,
,,570,5,《པེ་》《སྣར་》,pསྐྱེ་མཆེད་བཅུ་གཉིས་པོ་དག་ལ། mསྐྱེ་མཆེད་བཅུ་གཉིས་པོ་དག་ལ།,
,,571,6,《པེ་》《སྣར་》,བརྟག,
,,572,7,《པེ་》《སྣར་》,བརྟག,
,,573,8,《པེ་》《སྣར་》,pསྐྱེ་མཆེད་བཅུ་གཉིས་པོ་དག་ལ།,
,848,574,1,《པེ་》《སྣར་》,mདུ།,
,,575,2,《པེ་》《སྣར་》,རྟོག,
,,576,3,《པེ་》《སྣར་》,ལས།,
,,577,4,《པེ་》《སྣར་》,mདུ།,
,,578,5,《པེ་》《སྣར་》,mརྣམ་པ།,
,,579,6,《པེ་》《སྣར་》,mཉིད།,
,,580,7,《པེ་》《སྣར་》,pཀྱི།,
,,581,8,《པེ་》《སྣར་》,mདུ།,
,849,582,1,《པེ་》《སྣར་》,བརྟག,
,,583,2,《པེ་》,pམོ།,
,850,584,1,《པེ་》《སྣར་》,mའདུས་མ་བྱས་ཀྱང་།,
,,585,2,《པེ་》《སྣར་》,mལ།,
,,586,3,《པེ་》《སྣར་》,mདེ་ཡང་དེ་དང་འདྲ་བ་ཉིད་དུ་འགྱུར་རོ།།,
,,587,4,《པེ་》《སྣར་》,ཞེས།,
,,588,5,《པེ་》《སྣར་》,ཀྱི།,
,,589,6,《སྣར་》,རྟོགས།,
,851,590,1,《པེ་》《སྣར་》,མ་གཏོགས།,
,,591,2,《པེ་》《སྣར་》,mདེ་ཉིད།,
,,592,3,《པེ་》《སྣར་》,mརྫོགས་པར།,
,,593,4,《པེ་》《སྣར་》,པའི།,
,,594,5,《པེ་》《སྣར་》,པར།,
,,595,6,《པེ་》《སྣར་》,མ།,
,852,596,1,《པེ་》《སྣར་》,རྟ་པའི།,
,,597,2,《སྣར་》,བཟུང་།,
,,598,3,《པེ་》《སྣར་》,pདེ་དག,
,,599,4,《པེ་》《སྣར་》,ན།,
,,600,5,《པེ་》《སྣར་》,mསྣང་བ།,
,853,601,1,《པེ་》《སྣར་》,རྒྱུ།,
,,602,2,《པེ་》《སྣར་》,mདོ།།,
,,603,3,《པེ་》,བརྟག,《སྣར་》,བརྟགས།
,,604,4,《པེ་》《སྣར་》,ན།,
,,605,5,《པེ་》《སྣར་》,mབཞིན་དུ།,
,,606,6,《པེ་》《སྣར་》,mཅན།,
,854,607,1,《པེ་》《སྣར་》,mདོ།།,
,,608,2,《པེ་》《སྣར་》,mདག,
,,609,3,《པེ་》《སྣར་》,གདུགས།,
,855,610,1,《པེ་》《སྣར་》,བསམ།,
,,611,2,《པེ་》《སྣར་》,གཞེར་འདེབས་པར།,
,,612,3,《པེ་》《སྣར་》,བཅད་པ་བགྱིས་ཏེ།,
,,613,4,《པེ་》《སྣར་》,རྟགས།,
,,614,5,《སྣར་》,བསལ།,
,856,615,1,《པེ་》《སྣར་》,ཀྱིས།,
,,616,2,《སྣར་》,ཀྱི།,
,,617,3,《སྣར་》,mལས།,
,857,618,1,《པེ་》《སྣར་》,སྟེན།,
,,619,2,《པེ་》《སྣར་》,mནི།,
,,620,3,《སྣར་》,པའི་འདོད་པ།,
,,621,4,《པེ་》《སྣར་》,mལ།,
,,622,5,《པེ་》《སྣར་》,mཔ།,
,858,623,1,《པེ་》《སྣར་》,mཉིད།,
,,624,2,《པེ་》《སྣར་》,གིས།,
,,625,3,《པེ་》《སྣར་》,བསམ།,
,,626,4,《པེ་》《སྣར་》,mདང་ཐ་དད་པ།,
,859,627,1,《པེ་》《སྣར་》,ལས།,
,,628,2,《པེ་》《སྣར་》,ཤེས།,
,,629,3,《པེ་》《སྣར་》,རྟོགས།,
,,630,4,《པེ་》《སྣར་》,pབ།,
,860,631,1,《སྣར་》,mམ།,
,,632,2,《པེ་》《སྣར་》,བོའི།,
,,633,3,《པེ་》《སྣར་》,pབ།,
,861,634,1,《པེ་》《སྣར་》,pརྣམ་པར་མ་གྲོལ་བ་མ་ཡིན་གྱི།,
,,635,2,《པེ་》《སྣར་》,ལ།,
,,636,3,《པེ་》《སྣར་》,mཀྱང་།,
,,637,4,《པེ་》《སྣར་》,mནི།,
,862,638,1,《པེ་》《སྣར་》,pའདུ་བྱེད་ཀྱི་མཚན་ཉིད།,
,,639,2,《པེ་》《སྣར་》,mཇི་ལྟར།,
,863,640,1,《པེ་》《སྣར་》,པའང་།,
,,641,2,《པེ་》《སྣར་》,pགིས།,
,,642,3,《སྣར་》,བཞུགས།,
,,643,4,《པེ་》《སྣར་》,mཉིད།,
,,644,5,《སྣར་》,mཔ་མ་ཡིན་པའམ། མཚན་ཉིད་ཐ་དད།,
,,645,6,《སྣར་》,དུ།,
,864,646,1,《པེ་》《སྣར་》,mཀྱང་།,
,,647,2,《སྣར་》,བསལ།,
,865,648,1,《པེ་》《སྣར་》,mམངོན་པའི་ང་རྒྱལ།,
,,649,2,《པེ་》《སྣར་》,mཔར་བྱེད།,
,,650,3,《པེ་》《སྣར་》,mམངོན་དུ།,
,,651,4,《པེ་》《སྣར་》,mཔར་བྱེད།,
,,652,5,《པེ་》《སྣར་》,སླད།,
,866,653,1,《སྣར་》,འཇིགས།,
,,654,2,《པེ་》《སྣར་》,mདེ།,
,,655,3,《པེ་》《སྣར་》,བགྱི་བ།,
,,656,4,《པེ་》《སྣར་》,སྒོམ།,
,,657,5,《པེ་》《སྣར་》,mཔ།,
,,658,6,《སྣར་》,པ།,
,,659,7,《པེ་》《སྣར་》,སྒོམ།,
,867,660,1,《པེ་》《སྣར་》,mནི།,
,,661,2,《པེ་》《སྣར་》,mདེ།,
,,662,3,《པེ་》《སྣར་》,དང་གཉེན་པོའི་ཕྱོགས།,
,,663,4,《པེ་》《སྣར་》,སྒོམ།,
,,664,5,《པེ་》《སྣར་》,བགྱིད།,
,868,665,1,《པེ་》《སྣར་》,mམཆོག་ཏུ་ཕྲ་བ།,
,869,666,1,《པེ་》,སྐྱེ་མཆེད་དང་ཁམས།,《སྣར་》,ཁམས།
,870,667,1,《སྣར་》,pན།,
,,668,2,《པེ་》《སྣར་》,mམཚན་ཉིད།,
,,669,3,《པེ་》《སྣར་》,pཉིད།,
,,670,4,《པེ་》《སྣར་》,mཔ།,
,,671,5,《པེ་》《སྣར་》,mམ་ཡིན་པ།,
,871,672,1,《པེ་》《སྣར་》,གསུང་།,
,,673,2,《སྣར་》,དཔའི།,
,,674,3,《པེ་》《སྣར་》,mབྱང་ཆུབ་སེམས་དཔའ།,
,,675,4,《པེ་》《སྣར་》,mཁྱོད།,
,872,676,1,《པེ་》《སྣར་》,pན།,
,,677,2,《པེ་》《སྣར་》,mལ།,
,,678,3,《སྣར་》,pན།,
,873,679,1,《པེ་》《སྣར་》,ལས།,
,,680,2,《པེ་》《སྣར་》,ཅིག,
,,681,3,《པེ་》《སྣར་》,པ།,
,,682,4,《པེ་》《སྣར་》,pཆུའི།,
,,683,5,《པེ་》《སྣར་》,ཅིག,
,,684,6,《པེ་》《སྣར་》,mརབ་ཏུ།,
,,685,7,《པེ་》《སྣར་》,mརྒྱུན་གྱིས།,
,,686,8,《པེ་》《སྣར་》,གསུངས།,
,,687,9,《པེ་》《སྣར་》,ཅིག,
,874,688,1,《པེ་》《སྣར་》,mཡང་།,
,,689,2,《པེ་》《སྣར་》,བསགས།,
,876,690,1,《པེ་》《སྣར་》,mཁྱོད་ལ།,
,,691,2,《པེ་》《སྣར་》,ཤིག་པ།,
,877,692,1,《པེ་》《སྣར་》,ཀྱིས།,
,,693,2,《པེ་》《སྣར་》,mཅན་གྱི་མིག་ལ་རབ་རིབ།,
,,694,3,《པེ་》《སྣར་》,mནི།,
,,695,4,《པེ་》,ཨཎྚ།,《སྣར་》,ཨཎྜ།
,,696,5,《པེ་》,ཨཎྚ།,《སྣར་》,ཨཎྜ།
,,697,6,《སྣར་》,mཚེ།,
,878,698,1,《པེ་》《སྣར་》,རུ།,
,,699,2,《པེ་》《སྣར་》,ཨཎྚ།,《སྣར་》,ཨཎྜ།
,,700,3,《པེ་》《སྣར་》,pདེ།,
,,701,4,《པེ་》,ཨཎྚ།,《སྣར་》,ཨཎྜ།
,,702,5,《པེ་》《སྣར་》,mཡོངས།,
,879,703,1,《སྣར་》,pདུ།,
,,704,2,《སྣར་》,pདུ།,
,,705,3,《པེ་》《སྣར་》,དཔས།,
,,706,4,《པེ་》《སྣར་》,mན།,
,880,707,1,《པེ་》《སྣར་》,mདང་། གཞན་གྱི……གྲུབ་པའི་མཚན་ཉིད།,
,,708,2,《པེ་》《སྣར་》,pཆོས་རྣམས་ཀྱི་གཞན་གྱི་དབང་གི་མཚན་ཉིད་དང་། ཡོངས་སུ་གྲུབ་པའི་མཚན་ཉིད་དང་།,
,,709,3,《པེ་》《སྣར་》,pདུ།,
,,710,4,《པེ་》《སྣར་》,mམཚན་ཉིད་ཀྱི།,
,,711,5,《པེ་》《སྣར་》,པ།,
,,712,6,《པེ་》《སྣར་》《ཅོ་》,པ།,
,,713,7,《པེ་》《སྣར་》,བཅོམ།,
,,714,8,《སྣར་》,བཀྲིས།,
,,715,9,《པེ་》《སྣར་》,ཅག་གཅིག་ཏུ།,
,881,716,1,《སྣར་》,pཔ།,
,,717,2,《སྣར་》,པར་བྱ་བ།,
,,718,3,《སྣར་》,སྤངས།,
,,719,4,《པེ་》《སྣར་》,mབཞིན་དུ།,
,,720,5,《པེ་》《སྣར་》,mརྣམས།,
,883,721,1,《པེ་》《སྣར་》,mསྐྱེ་བ་ངོ་བོ་ཉིད་མེད་པ་ཉིད་དང་།,
,,722,2,《སྣར་》,པའི།,
,,723,3,《པེ་》《སྣར་》,བརྡས།,
,,724,4,《སྣར་》,དེའི།,
,,725,5,《པེ་》《སྣར་》,mཉིད།,
,,726,6,《པེ་》《སྣར་》,གྱིས།,
,,727,7,《པེ་》《སྣར་》,mནི།,
,,728,8,《པེ་》《སྣར་》,mཡོངས་སུ།,
,884,729,1,《པེ་》《སྣར་》,mཉིད།,
,,730,2,《པེ་》《སྣར་》,པས།,
,,731,3,《པེ་》《སྣར་》,ལ།,
,885,732,1,《པེ་》《སྣར་》,mཞི་བ་དང་།,
,,733,2,《པེ་》《སྣར་》,པ།,
,886,734,1,《པེ་》《སྣར་》,mངོ་བོ་ཉིད།,
,,735,2,《པེ་》《སྣར་》,mརྗེས་སུ།,
,887,736,1,《པེ་》《སྣར་》,mའདུ།,
,,737,2,《པེ་》《སྣར་》,དངང་།,
,,738,3,《པེ་》《སྣར་》,དངང་།,
,,739,4,《པེ་》《སྣར་》,བཟློག,
,,740,5,《པེ་》《སྣར་》,བརྟེན།,
,,741,6,《པེ་》《སྣར་》,སྐྱེད།,
,,742,7,《པེ་》《སྣར་》,pམི།,
,,743,8,《པེ་》《སྣར་》,mམི།,
,,744,9,《སྣར་》,pམི།,
,888,745,1,《པེ་》《སྣར་》,བསྐྱེད།,
,,746,2,《སྣར་》,འཆད།,
,889,747,1,《པེ་》《སྣར་》,mགང་།,
,,748,2,《པེ་》《སྣར་》,བཞག་སྟེ།,
,,749,3,《པེ་》《སྣར་》,བྱེད་པ།,
,890,750,1,《པེ་》《སྣར་》,ཀྱི།,
,,751,2,《སྣར་》,པ།,
,,752,3,《པེ་》《སྣར་》,mཔ།,
,,753,4,《པེ་》《སྣར་》,mངའི།,
,,754,5,《པེ་》《སྣར་》,mརབ་ཏུ།,
,,755,6,《པེ་》《སྣར་》,mཡང་།,
,,756,7,《པེ་》《སྣར་》,ཉིད་དུ།,
,891,757,1,《པེ་》《སྣར་》,ངའི།,
,,758,2,《པེ་》《སྣར་》,གེའི།,
,,759,3,《པེ་》《སྣར་》,mདག,
,,760,4,《པེ་》《སྣར་》,mགི།,
,,761,5,《པེ་》《སྣར་》,mདེ།,
,,762,6,《པེ་》《སྣར་》,བར།,
,892,763,1,《པེ་》《སྣར་》,mའདོན་པར་ཡང་བྱེད།,
,,764,2,《པེ་》《སྣར་》,སྒོམ།,
,,765,3,《པེ་》《སྣར་》,གོང་།,
,,766,4,《པེ་》《སྣར་》,ལ།,
,,767,5,《པེ་》《སྣར་》,ནས།,
,,768,6,《པེ་》《སྣར་》,mཟབ་མོ།,
,,769,7,《པེ་》《སྣར་》,ཞེས།,
,893,770,1,《པེ་》《སྣར་》,mམཚན་ཉིད།,
,,771,2,《པེ་》《སྣར་》,mནི།,
,,772,3,《པེ་》《སྣར་》,mམ།,
,,773,4,《པེ་》《སྣར་》,pལ།,
,,774,5,《པེ་》《སྣར་》,pདེ་དག་ནི།,
,,775,6,《པེ་》《སྣར་》,འགག,
,894,776,1,《པེ་》《སྣར་》,བརྗོད།,
,,777,2,《པེ་》《སྣར་》,བརྗོད།,
,,778,3,《པེ་》《སྣར་》,mལ།,
,,779,4,《པེ་》《སྣར་》,སྐྱེད།,
,,780,5,《པེ་》《སྣར་》,mཅིང་།,
,,781,6,《པེ་》《སྣར་》,pདུ།,
,,782,7,《པེ་》《སྣར་》,mདེ།,
,,783,8,《པེ་》《སྣར་》,བརྗོད།,
,895,784,1,《པེ་》《སྣར་》,གསན།,
,,785,2,《སྣར་》,བསྒྲིབ།,
,896,786,1,《པེ་》《སྣར་》,བརྟན།,
,,787,2,《པེ་》《སྣར་》,ཅི།,
,,788,3,《པེ་》《སྣར་》,mཕྲ་བ།,
,,789,4,《པེ་》《སྣར་》,mཉིད་ཀྱི་མཚན།,
,,790,5,《པེ་》《སྣར་》,བརྡར་མིང་།,
,,791,6,《པེ་》《སྣར་》,ཉིད།,
,897,792,1,《པེ་》《སྣར་》,པར།,
,,793,2,《པེ་》《སྣར་》,mཉིད།,
,,794,3,《པེ་》《སྣར་》,པར།,
,,795,4,《པེ་》《སྣར་》,pལ།,
,,796,5,《པེ་》《སྣར་》,པོའི།,
,,797,6,《པེ་》《སྣར་》,mདུ།,
,,798,7,《པེ་》《སྣར་》,དང་།,
,,799,8,《པེ་》《སྣར་》,mཉིད་ཀྱི་མཚན།,
,,800,9,《པེ་》《སྣར་》,བརྡས་མིང་།,
,898,801,1,《པེ་》《སྣར་》,ལ།,
,,802,2,《པེ་》《སྣར་》,པར།,
,,803,3,《པེ་》《སྣར་》,mདེ།,
,,804,4,《པེ་》《སྣར་》,པར།,
,899,805,1,《པེ་》《སྣར་》,བརྡས་མིང་།,
,,806,2,《པེ་》《སྣར་》,པར།,
,,807,3,《པེ་》《སྣར་》,mཆོས།,
,,808,4,《པེ་》《སྣར་》,ལྒ་ནི་ཕྱེའི།,
,,809,5,《པེ་》《སྣར་》,སྩལ།,
,,810,6,《པེ་》《སྣར་》,mབ།,
,,811,7,《པེ་》《སྣར་》,ཀྱི།,
,900,812,1,《པེ་》《སྣར་》,mབཅོམ་ལྡན་ཀྱིས།,
,,813,2,《པེ་》《སྣར་》,གྱིས།,
,,814,3,《པེ་》《སྣར་》,སྩལ།,
,,815,4,《པེ་》《སྣར་》,mབ།,
,,816,5,《པེ་》《སྣར་》,མོར།,
,,817,6,《པེ་》《སྣར་》,mཔ།,
,,818,7,《པེ་》《སྣར་》,སྩལ།,
,,819,8,《པེ་》《སྣར་》,mཉིད།,
,,820,9,《པེ་》《སྣར་》,སྩལ།,
,,821,10,《པེ་》《སྣར་》,བརྩལ།,
,901,822,1,《པེ་》《སྣར་》,ཀྱིས།,
,,823,2,《པེ་》《སྣར་》,བརྩལ།,
,,824,3,《པེ་》《སྣར་》,སྒྲིབ།,
,,825,4,《པེ་》《སྣར་》,mབ།,
,,826,5,《པེ་》《སྣར་》,པས།,
,,827,6,《པེ་》《སྣར་》,ལྒ།,
,,828,7,《པེ་》《སྣར་》,གྱིས།,
,,829,8,《པེ་》《སྣར་》,ར་ཎ་སི།,
,,830,9,《པེ་》《སྣར་》,བཞིའི་རྣམ་པ།,
,,831,10,《པེ་》《སྣར་》,ཀྱིས།,
,,832,11,《པེ་》《སྣར་》,pམ།,
,,833,12,《པེ་》《སྣར་》,pམ།,
,,834,13,《པེ་》《སྣར་》,འགགས།,
,902,835,1,《པེ་》《སྣར་》,pམ།,
,,836,2,《པེ་》《སྣར་》,pམ།,
,,837,3,《པེ་》《སྣར་》,mཉིད།,
,,838,4,《པེ་》《སྣར་》,mཉིད།,
,,839,5,《པེ་》《སྣར་》,mལས།,
,,840,6,《པེ་》《སྣར་》,ལོ།,
,,841,7,《པེ་》《སྣར་》,mཉིད།,
,,842,8,《པེ་》《སྣར་》,པར།,
,,843,9,《པེ་》《སྣར་》,སྐྱེད།,
,903,844,1,《པེ་》《སྣར་》,ས།,
,,845,2,《པེ་》《སྣར་》,mསའི།,
,,846,3,《སྣར་》,རྒྱའི།,
,,847,4,《པེ་》《སྣར་》,ཞིང་།,
,,848,5,《པེ་》《སྣར་》,mདཔེ་དང་།,
,,849,6,《སྣར་》,རྒྱའི།,
,,850,7,《པེ་》《སྣར་》,པར།,
,,851,8,《པེ་》《སྣར་》,འགྲུབ།,
,,852,9,《སྣར་》,རྒྱའི།,
,,853,10,《པེ་》《སྣར་》,mཀྱིས།,
,,854,11,《པེ་》《སྣར་》,mའདི་ནི།,
,904,855,1,《སྣར་》,mཔ།,
,,856,2,《པེ་》《སྣར་》,pཕྲག,
,,857,3,《པེ་》《སྣར་》,པ།,
,,858,4,《པེ་》《སྣར་》,mའདི་ལྟ་སྟེ།,
,905,859,1,《སྣར་》,རྟོགས།,
,,860,2,《པེ་》《སྣར་》,དགོངས།,
,,861,3,《པེ་》《སྣར་》,mབྱང་ཆུང་སེམས་དཔའ།,
,,862,4,《པེ་》《སྣར་》,བགྱིད་པ།,
,,863,5,《སྣར་》,ཀྱི།,
,,864,6,《པེ་》《སྣར་》,mདུ།,
,,865,7,《སྣར་》,བཞིའི།,
,,866,8,《པེ་》《སྣར་》,གཟུང་།,
,,867,9,《པེ་》《སྣར་》,mདེ།,
,,868,10,《པེ་》《སྣར་》,mགང་ཡིན་པ།,
,906,869,1,《པེ་》《སྣར་》,mཅན།,
,,870,2,《པེ་》《སྣར་》,བསམ།,
,,871,3,《སྣར་》,བསམ།,
,,872,4,《པེ་》《སྣར་》,mཇི་སྲིད་དུ།,
,,873,5,《པེ་》《སྣར་》,mདེ།,
,,874,6,《པེ་》《སྣར་》,mཤིན་ཏུ་སྦྱངས་པ།,
,,875,7,《པེ་》《སྣར་》,pམ།,
,,876,8,《པེ་》《སྣར་》,ལ།,
,,877,9,《པེ་》《སྣར་》,mནང་།,
,,878,10,《པེ་》《སྣར་》,ཞེས།,
,,879,11,《སྣར་》,པའི།,
,907,880,1,《པེ་》《སྣར་》,pཆོས།,
,,881,2,《པེ་》《སྣར་》,དེ་དེ།,
,,882,3,《པེ་》《སྣར་》,mདེ།,
,,883,4,《པེ་》《སྣར་》,ཀྱིས།,
,908,884,1,《པེ་》《སྣར་》,mཔ།,
,,885,2,《པེ་》《སྣར་》,mཉིད།,
,,886,3,《པེ་》《སྣར་》,mཉིད།,
,909,887,1,《པེ་》《སྣར་》,བལྟོས།,
,,888,2,《པེ་》《སྣར་》,གྱིས།,
,910,889,1,《པེ་》《སྣར་》,mའདི་ལྟ།,
,,890,2,《པེ་》《སྣར་》,བརྣགས།,
,,891,3,《སྣར་》,mབ།,
,,892,4,《པེ་》《སྣར་》,mཆོས་ཐམས་ཅད་བདག་མེད་པ་ཞེས་བྱ་བའམ།,
,911,893,1,《པེ་》《སྣར་》,mཔས་མངོན་པར་བརྗོད།,
,,894,2,《སྣར་》,མོར།,
,,895,3,《པེ་》《སྣར་》,གྱུར་པའི།,
,,896,4,《པེ་》《སྣར་》,ཀྱིས།,
,,897,5,《སྣར་》,pདང་།,
,912,898,1,《པེ་》《སྣར་》,རྣམ།,
,,899,2,《པེ་》《སྣར་》,mཀྱི།,
,,900,3,《པེ་》《སྣར་》,mདང་།,
,,901,4,《པེ་》,ལ།,《སྣར་》,mགང་ལ།
,,902,5,《པེ་》《སྣར་》,བཏང་།,
,,903,6,《པེ་》《སྣར་》,mན།,
,,904,7,《སྣར་》,བཟུང་།,
,913,905,1,《པེ་》,སྤྱོད་པ་མ་ཡིན།,《སྣར་》,སྤྱོད་པས་མི།
,,906,2,《པེ་》《སྣར་》,ཏོ།,
,,907,3,《པེ་》《སྣར་》,mམེད།,
,914,908,1,《པེ་》《སྣར་》,mཇི་ལྟར་……རིག་པ་ལགས།,
,,909,2,《པེ་》《སྣར་》,pཔ།,
,,910,3,《པེ་》《སྣར་》,བ་པའི།,
,,911,4,《པེ་》《སྣར་》,mདང་།,
,,912,5,《པེ་》《སྣར་》,སོ།,
,,913,6,《པེ་》《སྣར་》,mཆོས།,
,,914,7,《པེ་》《སྣར་》,དཔས།,
,915,915,1,《པེ་》《སྣར་》,mཕྱིན་ཅི་ལོག་གི་དོན་དང་།,
,,916,2,《ཅོ་》,mཔ།,
,,917,3,《པེ་》《སྣར་》,བ་པའི།,
,,918,4,《པེ་》《སྣར་》,བ་པའི།,
,,919,5,《པེ་》《སྣར་》,mལ།,
,,920,6,《པེ་》《སྣར་》,mལ།,
,,921,7,《པེ་》《སྣར་》,mཔ་ཉིད་གང་ཡིན།,
,,922,8,《པེ་》《སྣར་》,སྒྲུབ།,
,,923,9,《པེ་》《སྣར་》,སྒྲུབ།,
,,924,10,《པེ་》《སྣར་》,mདེ།,
,,925,11,《པེ་》《སྣར་》,སྒྲུབ།,
,916,926,1,《པེ་》《སྣར་》,mཀྱི་དེ་བཞིན་ཉིད།,
,,927,2,《པེ་》《སྣར་》,པའི།,
,,928,3,《པེ་》《སྣར་》,སྒྲུབ།,
,,929,4,《པེ་》《སྣར་》,སོ།,
,,930,5,《པེ་》《སྣར་》,ཚིགས།,
,,931,6,《པེ་》《སྣར་》,ཚིགས།,
,,932,7,《པེ་》《སྣར་》,ཛམྦུ།,
,917,933,1,《པེ་》《སྣར་》,mདེ།,
