མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,327,12,《སྣར་》,སྲུངས།,,,,,,
,,328,13,《པེ་》,ཚམ་ཞིག་བདག་གི།;《སྣར་》,ཚམ་ཤིག་བདག་གི།,,,,,
,,329,14,《པེ་》《སྣར་》,mཡང་།,,,,,,
,480,330,1,《པེ་》《སྣར་》,པར།,,,,,,
,,331,2,《པེ་》《སྣར་》,བསྲེག,,,,,,
,,332,3,《པེ་》《སྣར་》,བླུགས།,,,,,,
,,333,4,《པེ་》《སྣར་》,ཟུག,,,,,,
,,334,5,《པེ་》《སྣར་》,ཁམས།,,,,,,
,,335,6,《པེ་》《སྣར་》,mནས།,,,,,,
,,336,7,《པེ་》《སྣར་》,mབཅད།,,,,,,
,,337,8,《པེ་》《སྣར་》,mདེ།,,,,,,
,,338,9,《པེ་》《སྣར་》,pཚིགས།,,,,,,
,,339,10,《པེ་》《སྣར་》,བཏུབས།,,,,,,
,481,340,1,《པེ་》《སྣར་》,mཔ།,,,,,,
,,341,2,《པེ་》《སྣར་》,གཟུང་།,,,,,,
,,342,3,《པེ་》《སྣར་》,mདེ།,,,,,,
,,343,4,《པེ་》《སྣར་》,རླུང་།,,,,,,
,,344,5,《པེ་》《སྣར་》,mཕྱེད་ནི་བྱུང་།,,,,,,
,,345,6,《པེ་》《སྣར་》,རླུང་།,,,,,,
,,346,7,《པེ་》《སྣར་》,ཉམ།,,,,,,
,,347,8,《པེ་》《སྣར་》,རླུང་།,,,,,,
,,348,9,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,349,10,《པེ་》《སྣར་》,mདེ།,,,,,,
,,350,11,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,351,12,《པེ་》《སྣར་》,ལ་གཟུང་།,,,,,,
,,352,13,《པེ་》《སྣར་》,ཆ།,,,,,,
,,353,14,《པེ་》《སྣར་》,mདེ།,,,,,,
,,354,15,《པེ་》《སྣར་》,རླུང་།,,,,,,
,,355,16,《པེ་》《སྣར་》,དེས།,,,,,,
,482,356,1,《པེ་》《སྣར་》,mཐར་ཏེ།,,,,,,
,,357,2,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,358,3,《པེ་》《སྣར་》,mཀྱང་།,,,,,,
,,359,4,《པེ་》《སྣར་》,སླས།,,,,,,
,,360,5,《པེ་》《སྣར་》,ཞོས།,,,,,,
,,361,6,《སྣར་》,ང་།,,,,,,
,483,362,1,《པེ་》《སྣར་》,pདང་།,,,,,,
,,363,2,《པེ་》《སྣར་》,འདྲུལ་པ།,,,,,,
,,364,3,《པེ་》《སྣར་》,པ།,,,,,,
,,365,4,《པེ་》,འཁྲེགས།,,,,,,
,,366,5,《པེ་》《སྣར་》,ཟློག,,,,,,
,,367,6,《པེ་》《སྣར་》,བླ།,,,,,,
,,368,7,《པེ་》《སྣར་》,པ།,,,,,,
,,369,8,《པེ་》《སྣར་》,པར།,,,,,,
,,370,9,《སྣར་》,ཟློག,,,,,,
,,371,10,《པེ་》《སྣར་》,བླ།,,,,,,
,484,372,1,《པེ་》《སྣར་》,གཟུང་།,,,,,,
,,373,2,《པེ་》《སྣར་》,mབཤེས་ནི་མེད།,,,,,,
,,374,3,《པེ་》《སྣར་》,སྐམས།,,,,,,
,,375,4,《པེ་》《སྣར་》,pསོ།,,,,,,
,,376,5,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,377,6,《པེ་》,སྟེ།,,,,,,
,,378,7,《པེ་》《སྣར་》,བརྩེགས།,,,,,,
,,379,8,《པེ་》《སྣར་》,ནས།,,,,,,
,,380,9,《པེ་》《སྣར་》,pདེ།,,,,,,
,485,381,1,《པེ་》《སྣར་》,པོ་དེ།,,,,,,
,,382,2,《པེ་》《སྣར་》,གཏུག,,,,,,
,,383,3,《པེ་》《སྣར་》,བདས།,,,,,,
,,384,4,《པེ་》《སྣར་》,ཕ།,,,,,,
,,385,5,《པེ་》《སྣར་》,མ།,,,,,,
,,386,6,《པེ་》,ནི།,,,,,,
,,387,7,《པེ་》《སྣར་》,པ།,,,,,,
,,388,8,《པེ་》,ཀྱི།,,,,,,
,,389,9,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,390,10,《པེ་》,སྐྲགས།,,,,,,
,,391,11,《སྣར་》,ཆེག་རྣར།,,,,,,
,,392,12,《ཅོ་》,mནི།,,,,,,
,,393,13,《པེ་》《སྣར་》,mའདི།,,,,,,
,,394,14,《ཅོ་》,བྱས་ཏེ།,,,,,,
,486,395,1,《ཅོ་》,pཀྱང་།,,,,,,
